score,content,case folding,remove punctuation
1,Uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti ovo dan gopay tidak ada,uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti ovo dan gopay tidak ada,uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti   gopay tidak 
1,Jadi ga berguna semenjak pembayaran sangat terbatas,jadi ga berguna semenjak pembayaran sangat terbatas,jadi  berguna semenjak pembayaran sangat terbatas
1,Ribet ..beli tiket pilih st berangkat dan tujuan. Salah pilih.tiket hangus.,ribet ..beli tiket pilih st berangkat dan tujuan. salah pilih.tiket hangus.,ribet beli tiket pilih  berangkat  tujuan salah pilihtiket hangus
1,waktu register kirim otp ke wa tp tulisannya dikirim ke sms,waktu register kirim otp ke wa tp tulisannya dikirim ke sms,waktu register kirim     tulisannya dikirim  
1,"Kecewa dahhh, dulu bisa pake Ewallet (Dana, Gopay, ovo, dll) sekarang malah gak ada/hilang..duhhhhh","kecewa dahhh, dulu bisa pake ewallet (dana, gopay, ovo, dll) sekarang malah gak ada/hilang..duhhhhh",kecewa dahhh dulu bisa pake ewallet dana gopay   sekarang malah  adahilangduhhhhh
1,Aplikasi apaan kode otpnya ga muncul,aplikasi apaan kode otpnya ga muncul,aplikasi apaan kode otpnya  muncul
1,"Udah gak bisa bayar pake gopay, ovo, dll Dipaksa pake astrapay, blu, i saku Mempersulit pengguna.. ini menjijikan","udah gak bisa bayar pake gopay, ovo, dll dipaksa pake astrapay, blu, i saku mempersulit pengguna.. ini menjijikan",udah  bisa bayar pake gopay   dipaksa pake astrapay   saku mempersulit pengguna  menjijikan
1,Mrt apakah pihak mrt benar tidak membayarkan gaji salah satu vendornya sampai thr dan gaji tidak bisa dibayarkan tepat waktu?thr dibayar dihari bank terahir beroperasional itupun karena didatengin rame2 kekantor vendor dan mereka beralasan pihak mrt menunggak pembayaran ke pihak vendor selama beberapa bulan hingga vendor tidak bisa memberi hak pekerjanya?apakah benar pihak mrt demikian?bahkan gaji yg seharusnya dibayar tgl 28 ini diundur sampai tgl 10 bulan mei.apakah benar demikian MRT?,mrt apakah pihak mrt benar tidak membayarkan gaji salah satu vendornya sampai thr dan gaji tidak bisa dibayarkan tepat waktu?thr dibayar dihari bank terahir beroperasional itupun karena didatengin rame2 kekantor vendor dan mereka beralasan pihak mrt menunggak pembayaran ke pihak vendor selama beberapa bulan hingga vendor tidak bisa memberi hak pekerjanya?apakah benar pihak mrt demikian?bahkan gaji yg seharusnya dibayar tgl 28 ini diundur sampai tgl 10 bulan mei.apakah benar demikian mrt?, apakah pihak  benar tidak membayarkan gaji salah satu vendornya sampai   gaji tidak bisa dibayarkan tepat waktuthr dibayar dihari bank terahir beroperasional itupun karena didatengin rame kekantor vendor  mereka beralasan pihak  menunggak pembayaran  pihak vendor selama beberapa bulan hingga vendor tidak bisa memberi  pekerjanyaapakah benar pihak  demikianbahkan gaji  seharusnya dibayar   diundur sampai  bulan meiapakah benar demikian 
1,Sampah kaga bisa dibuka error mulu,sampah kaga bisa dibuka error mulu,sampah kaga bisa dibuka error mulu
1,ngelag berkali kali saat pada tahap verifikasi,ngelag berkali kali saat pada tahap verifikasi,ngelag berkali kali saat pada tahap verifikasi
1,Applikasi payah...tutup aj Katro Tidak bisa registrasi ulang..,applikasi payah...tutup aj katro tidak bisa registrasi ulang..,applikasi payahtutup  katro tidak bisa registrasi ulang
1,Pembayaran sekarang ribet. Ga bsa pake dana.,pembayaran sekarang ribet. ga bsa pake dana.,pembayaran sekarang ribet   pake dana
1,Aplikasi tidak bisa diakses 1 Juli 2022 pkl.06.30,aplikasi tidak bisa diakses 1 juli 2022 pkl.06.30,aplikasi tidak bisa diakses juli 
1,"harus punya pulsa baru terima otp, lemah","harus punya pulsa baru terima otp, lemah",harus punya pulsa baru terima  lemah
1,Pembayaran nggak ada pake kartu kredit / debit,pembayaran nggak ada pake kartu kredit / debit,pembayaran nggak  pake kartu kredit debit
1,"Tidak bisa bayar pakai gopay, link aja, Qris","tidak bisa bayar pakai gopay, link aja, qris",tidak bisa bayar pakai gopay link  qris
1,Kaga jelas keluar mulu pin sama kaga bisa gua kaga bisa pulang bangsatt,kaga jelas keluar mulu pin sama kaga bisa gua kaga bisa pulang bangsatt,kaga jelas keluar mulu  sama kaga bisa  kaga bisa pulang bangsatt
1,"Mode pembayaran bank nya tambahin dong, masa blu doang","mode pembayaran bank nya tambahin dong, masa blu doang",mode pembayaran bank  tambahin dong masa  doang
1,Payment online menggunakan yg jarang orang pakai .... bikin ribet .. balikin lagi donk e wallet seperti gopay ovo,payment online menggunakan yg jarang orang pakai .... bikin ribet .. balikin lagi donk e wallet seperti gopay ovo,payment online menggunakan  jarang orang pakai bikin ribet balikin lagi donk  wallet seperti gopay 
1,saya pernah gagal dalam pembelian tiket dua kali dalam waktu yang bersamaan. wow sekali,saya pernah gagal dalam pembelian tiket dua kali dalam waktu yang bersamaan. wow sekali,saya pernah gagal dalam pembelian tiket  kali dalam waktu yang bersamaan  sekali
1,Kenapa pembayaran pake dana atau gojek dihilangkan? Padahal bagus,kenapa pembayaran pake dana atau gojek dihilangkan? padahal bagus,kenapa pembayaran pake dana atau gojek dihilangkan padahal bagus
1,Aplikasi jelek tidak bisa di pakai,aplikasi jelek tidak bisa di pakai,aplikasi jelek tidak bisa  pakai
1,selalu error buat pembayaran dengan ovo,selalu error buat pembayaran dengan ovo,selalu error buat pembayaran dengan 
1,udh masukin no hp tp ko ga dpt kode verifikasi y?udh diulang berkali2,udh masukin no hp tp ko ga dpt kode verifikasi y?udh diulang berkali2, masukin       kode verifikasi yudh diulang berkali
1,Untuk pemgisian saldo di persulit,untuk pemgisian saldo di persulit,untuk pemgisian saldo  persulit
1,Aplikasi aneh daftarnya susah,aplikasi aneh daftarnya susah,aplikasi aneh daftarnya susah
1,sangat mudah dan cepat,sangat mudah dan cepat,sangat mudah  cepat
1,Abis update malah jadi makin ribet,abis update malah jadi makin ribet,abis update malah jadi makin ribet
1,"sudah di uninstall, ga bisa pake gopay 🥲","sudah di uninstall, ga bisa pake gopay 🥲",sudah  uninstall  bisa pake gopay
1,"Kok sekarang udah gk bisa bayar pake ovo atau dana ya, jadi males pakenya","kok sekarang udah gk bisa bayar pake ovo atau dana ya, jadi males pakenya", sekarang udah  bisa bayar pake  atau dana  jadi males pakenya
1,ribet banget buat beli tiket.,ribet banget buat beli tiket.,ribet banget buat beli tiket
1,"Aplikadi bego ,baru di download udah eror","aplikadi bego ,baru di download udah eror",aplikadi bego baru  download udah eror
1,"apk tolol, keluar kode otp aja lama bgt","apk tolol, keluar kode otp aja lama bgt", tolol keluar kode   lama 
1,Aplikasi terbodoh se dunia registrasi aja eror terus bodoh,aplikasi terbodoh se dunia registrasi aja eror terus bodoh,aplikasi terbodoh  dunia registrasi  eror terus bodoh
1,Gak ada metode pembayaran via gojeg/dana gitu?,gak ada metode pembayaran via gojeg/dana gitu?,  metode pembayaran  gojegdana gitu
1,Ga guna bayarnya susah gabisa pake virtual account,ga guna bayarnya susah gabisa pake virtual account, guna bayarnya susah gabisa pake virtual account
1,Metode pembayaran kurang update,metode pembayaran kurang update,metode pembayaran kurang update
1,Cara pembayaran sangat terbatas,cara pembayaran sangat terbatas,cara pembayaran sangat terbatas
1,Pembayarannya tidak seperti dulu lagi,pembayarannya tidak seperti dulu lagi,pembayarannya tidak seperti dulu lagi
1,Masih banyak bug,masih banyak bug,masih banyak 
1,aplikasi tdk dapat digunakan,aplikasi tdk dapat digunakan,aplikasi  dapat digunakan
1,aplikasi tidak bisa digunakan,aplikasi tidak bisa digunakan,aplikasi tidak bisa digunakan
1,Metode pembayaran terbatas. Bikin males.,metode pembayaran terbatas. bikin males.,metode pembayaran terbatas bikin males
1,Daftar minta kode otp g bisa2...dari pagi ampe sore,daftar minta kode otp g bisa2...dari pagi ampe sore,daftar minta kode   bisadari pagi ampe sore
1,Masih suka forceclose..jelek!,masih suka forceclose..jelek!,masih suka forceclosejelek
1,Gak bisa daftar,gak bisa daftar, bisa daftar
1,Ga niat bgt bikin aplikasi nau dftr aja kaga bisa..,ga niat bgt bikin aplikasi nau dftr aja kaga bisa.., niat  bikin aplikasi  dftr  kaga bisa
1,Aplikasi tidak dapat digunakan,aplikasi tidak dapat digunakan,aplikasi tidak dapat digunakan
1,Gabisa daftar udah sebulan,gabisa daftar udah sebulan,gabisa daftar udah sebulan
1,E wallet nya ko di kurangin bikin ribet aja,e wallet nya ko di kurangin bikin ribet aja, wallet    kurangin bikin ribet 
1,Yak tidak bisa di akses,yak tidak bisa di akses, tidak bisa  akses
1,Ampe ngising beling kode otp gk d kirim,ampe ngising beling kode otp gk d kirim,ampe ngising beling kode    kirim
1,Driver tidak ramah,driver tidak ramah,driver tidak ramah
1,gak bisa login 👎,gak bisa login 👎, bisa login
1,Aplikasi nya error,aplikasi nya error,aplikasi  error
1,Sangat buruk.sysaj masuk ke aplikasi,sangat buruk.sysaj masuk ke aplikasi,sangat buruksysaj masuk  aplikasi
1,Kode otp pembayarannya nggak keluar,kode otp pembayarannya nggak keluar,kode  pembayarannya nggak keluar
1,Jelek banget apsnya susah login,jelek banget apsnya susah login,jelek banget apsnya susah login
1,Bikin ribet aja ngilangin metode pembayaran gopay dll.,bikin ribet aja ngilangin metode pembayaran gopay dll.,bikin ribet  ngilangin metode pembayaran gopay 
1,"Nungguin notif vertivikasi Sms ga muncul"" Katro dah","nungguin notif vertivikasi sms ga muncul"" katro dah",nungguin notif vertivikasi   muncul katro 
1,"Gila ya, bisa bisanya pembayaran via gopay diilangin.","gila ya, bisa bisanya pembayaran via gopay diilangin.",gila  bisa bisanya pembayaran  gopay diilangin
1,Nggak bisa daftar,nggak bisa daftar,nggak bisa daftar
1,Lemot Tiketnya terlalu mahal mrt TURUNIN HARGA TIKETNYA OON!,lemot tiketnya terlalu mahal mrt turunin harga tiketnya oon!,lemot tiketnya terlalu mahal  turunin harga tiketnya 
1,Uda betul pakai ewalet kaya gopay ovo link malah di apusin. Bisnis sih bisnis tapi bikin susah pengguna MRT,uda betul pakai ewalet kaya gopay ovo link malah di apusin. bisnis sih bisnis tapi bikin susah pengguna mrt, betul pakai ewalet kaya gopay  link malah  apusin bisnis  bisnis tapi bikin susah pengguna 
1,Udah ga bisa bayar pake ovo sama gopay lagi,udah ga bisa bayar pake ovo sama gopay lagi,udah  bisa bayar pake  sama gopay lagi
1,Gila nyusahin. Aplikasi sampah ga guna,gila nyusahin. aplikasi sampah ga guna,gila nyusahin aplikasi sampah  guna
1,"E wallet malah ovo,gopay dkk malah dihapus jadi ribet!","e wallet malah ovo,gopay dkk malah dihapus jadi ribet!", wallet malah ovogopay  malah dihapus jadi ribet
1,Gabisa pake bca digital,gabisa pake bca digital,gabisa pake  digital
1,Tambahin pembayaran pake gopay atau Dana plisss,tambahin pembayaran pake gopay atau dana plisss,tambahin pembayaran pake gopay atau dana plisss
1,Bikin akun gabisa otp nya. Capek.,bikin akun gabisa otp nya. capek.,bikin akun gabisa   capek
1,Susah untuk login.,susah untuk login.,susah untuk login
1,Update mulu tiap hari,update mulu tiap hari,update mulu tiap hari
1,Susah amat daftar ny,susah amat daftar ny,susah amat daftar 
1,gak bisa di akses.,gak bisa di akses., bisa  akses
1,Ribetttttt jangan di persulit donk. Bengkrak lho kalau di persulit gini,ribetttttt jangan di persulit donk. bengkrak lho kalau di persulit gini,ribetttttt jangan  persulit donk bengkrak  kalau  persulit gini
1,Aplikasi pegembang apaannnn,aplikasi pegembang apaannnn,aplikasi pegembang apaannnn
