score,content,case folding,remove punctuation,tokenizing,stopword,normalized
5,Terimakasih untuk dishub penyedia trans semanggi surabaya karena sudah mempermudah mahasiswa dalam bepergian dengan ongkos murah😉🤗,terimakasih untuk dishub penyedia trans semanggi surabaya karena sudah mempermudah mahasiswa dalam bepergian dengan ongkos murah😉🤗,terimakasih untuk dishub penyedia trans semanggi surabaya karena sudah mempermudah mahasiswa dalam bepergian dengan ongkos murah,"['terimakasih', 'untuk', 'dishub', 'penyedia', 'trans', 'semanggi', 'surabaya', 'karena', 'sudah', 'mempermudah', 'mahasiswa', 'dalam', 'bepergian', 'dengan', 'ongkos', 'murah']","['terimakasih', 'dishub', 'penyedia', 'trans', 'semanggi', 'surabaya', 'mempermudah', 'mahasiswa', 'bepergian', 'ongkos', 'murah']","['terima', 'kasih', 'dishub', 'penyedia', 'trans', 'semanggi', 'surabaya', 'mempermudah', 'mahasiswa', 'bepergian', 'ongkos', 'terjangkau']"
5,Terima kasih pelayanan nya sangat ramah,terima kasih pelayanan nya sangat ramah,terima kasih pelayanan  sangat ramah,"['terima', 'kasih', 'pelayanan', 'sangat', 'ramah']","['terima', 'kasih', 'pelayanan', 'ramah']","['terima', 'kasih', 'pelayanan', 'ramah']"
5,Berguna lah kalau mau cari tau posisi bus saat mau pergi naik bus,berguna lah kalau mau cari tau posisi bus saat mau pergi naik bus,berguna  kalau  cari  posisi  saat  pergi naik ,"['berguna', 'kalau', 'cari', 'posisi', 'saat', 'pergi', 'naik']","['berguna', 'cari', 'posisi', 'pergi']","['berguna', 'cari', 'posisi', 'bepergian']"
5,kenapa setiap detail tiket gratis selalu habis?,kenapa setiap detail tiket gratis selalu habis?,kenapa setiap detail tiket gratis selalu habis,"['kenapa', 'setiap', 'detail', 'tiket', 'gratis', 'selalu', 'habis']","['detail', 'tiket', 'gratis', 'habis']","['detail', 'tiket', 'gratis', 'habis']"
5,"oke,tapi blm bisa kebuka ni aplikasi","oke,tapi blm bisa kebuka ni aplikasi",oketapi  bisa kebuka  aplikasi,"['oketapi', 'bisa', 'kebuka', 'aplikasi']","['oketapi', 'kebuka', 'aplikasi']","['oketapi', 'kebuka', 'aplikasi']"
5,Aplikasi keren bisa buat daftar mudik gratis,aplikasi keren bisa buat daftar mudik gratis,aplikasi keren bisa buat daftar mudik gratis,"['aplikasi', 'keren', 'bisa', 'buat', 'daftar', 'mudik', 'gratis']","['aplikasi', 'keren', 'daftar', 'mudik', 'gratis']","['aplikasi', 'keren', 'daftar', 'pulang', 'kampung', 'gratis']"
5,Sangat memuaskan,sangat memuaskan,sangat memuaskan,"['sangat', 'memuaskan']",['memuaskan'],['memuaskan']
5,"giliran mau cari mudik gratis sistem server malah down,,,,,,gimana nih min,,,,berharap banget program mudik gratis,,,,","giliran mau cari mudik gratis sistem server malah down,,,,,,gimana nih min,,,,berharap banget program mudik gratis,,,,",giliran  cari mudik gratis sistem server malah downgimana  minberharap banget program mudik gratis,"['giliran', 'cari', 'mudik', 'gratis', 'sistem', 'server', 'malah', 'downgimana', 'minberharap', 'banget', 'program', 'mudik', 'gratis']","['giliran', 'cari', 'mudik', 'gratis', 'sistem', 'server', 'downgimana', 'minberharap', 'banget', 'program', 'mudik', 'gratis']","['giliran', 'cari', 'pulang', 'kampung', 'gratis', 'sistem', 'server', 'downgimana', 'minberharap', 'sekali', 'program', 'pulang', 'kampung', 'gratis']"
5,Alhamdullah ya allah bisa daftar,alhamdullah ya allah bisa daftar,alhamdullah  allah bisa daftar,"['alhamdullah', 'allah', 'bisa', 'daftar']","['alhamdullah', 'daftar']","['alhamdullah', 'daftar']"
5,"Sangat baik, terima kasih saya bisa mudik gratis","sangat baik, terima kasih saya bisa mudik gratis",sangat baik terima kasih saya bisa mudik gratis,"['sangat', 'baik', 'terima', 'kasih', 'saya', 'bisa', 'mudik', 'gratis']","['terima', 'kasih', 'mudik', 'gratis']","['terima', 'kasih', 'pulang', 'kampung', 'gratis']"
5,sangat membatu untuk pulang kekampung halaman,sangat membatu untuk pulang kekampung halaman,sangat membatu untuk pulang kekampung halaman,"['sangat', 'membatu', 'untuk', 'pulang', 'kekampung', 'halaman']","['membatu', 'pulang', 'kekampung', 'halaman']","['membatu', 'pulang', 'kekampung', 'halaman']"
5,Dengan adanya aplikasi ini kita bisa mudah mencari tiket,dengan adanya aplikasi ini kita bisa mudah mencari tiket,dengan adanya aplikasi  kita bisa mudah mencari tiket,"['dengan', 'adanya', 'aplikasi', 'kita', 'bisa', 'mudah', 'mencari', 'tiket']","['aplikasi', 'mudah', 'mencari', 'tiket']","['aplikasi', 'mudah', 'mencari', 'tiket']"
5,teruslah berbuat membantu sesama yg membutuhkan,teruslah berbuat membantu sesama yg membutuhkan,teruslah berbuat membantu sesama  membutuhkan,"['teruslah', 'berbuat', 'membantu', 'sesama', 'membutuhkan']","['teruslah', 'berbuat', 'membantu', 'membutuhkan']","['teruslah', 'berbuat', 'membantu', 'membutuhkan']"
5,"Keren banget, sangat-sangat berguna..⭐⭐⭐⭐⭐","keren banget, sangat-sangat berguna..⭐⭐⭐⭐⭐",keren banget sangatsangat berguna,"['keren', 'banget', 'sangatsangat', 'berguna']","['keren', 'banget', 'sangatsangat', 'berguna']","['keren', 'sekali', 'sangatsangat', 'berguna']"
5,Memudahkan perjalanan Informasi lengkap,memudahkan perjalanan informasi lengkap,memudahkan perjalanan informasi lengkap,"['memudahkan', 'perjalanan', 'informasi', 'lengkap']","['memudahkan', 'perjalanan', 'informasi', 'lengkap']","['memudahkan', 'perjalanan', 'informasi', 'lengkap']"
5,alhamdulilla sangat terbantu dengan aplikasi ini,alhamdulilla sangat terbantu dengan aplikasi ini,alhamdulilla sangat terbantu dengan aplikasi ,"['alhamdulilla', 'sangat', 'terbantu', 'dengan', 'aplikasi']","['alhamdulilla', 'terbantu', 'aplikasi']","['alhamdulilla', 'terbantu', 'aplikasi']"
5,Login trus ngak bisa buat milih tujuan mudik,login trus ngak bisa buat milih tujuan mudik,login trus ngak bisa buat milih tujuan mudik,"['login', 'trus', 'ngak', 'bisa', 'buat', 'milih', 'tujuan', 'mudik']","['login', 'trus', 'ngak', 'milih', 'tujuan', 'mudik']","['masuk', 'aplikasi', 'lalu', 'tidak', 'memilih', 'tujuan', 'pulang', 'kampung']"
5,sangat membatu,sangat membatu,sangat membatu,"['sangat', 'membatu']",['membatu'],['membatu']
5,baik digunakan untuk mengatahui titik pemberhentian,baik digunakan untuk mengatahui titik pemberhentian,baik digunakan untuk mengatahui titik pemberhentian,"['baik', 'digunakan', 'untuk', 'mengatahui', 'titik', 'pemberhentian']","['mengatahui', 'titik', 'pemberhentian']","['mengatahui', 'titik', 'pemberhentian']"
5,Jd lebih nyaman walaupun pakai kendaraan umum.,jd lebih nyaman walaupun pakai kendaraan umum., lebih nyaman walaupun pakai kendaraan umum,"['lebih', 'nyaman', 'walaupun', 'pakai', 'kendaraan', 'umum']","['nyaman', 'pakai', 'kendaraan']","['nyaman', 'gunakan', 'kendaraan']"
5,sangat mudah dan membantu,sangat mudah dan membantu,sangat mudah  membantu,"['sangat', 'mudah', 'membantu']","['mudah', 'membantu']","['mudah', 'membantu']"
5,"Alhamdulillah, mudah penggunaan aplikasinya. semoga bermanfaat bagi masyarakat","alhamdulillah, mudah penggunaan aplikasinya. semoga bermanfaat bagi masyarakat",alhamdulillah mudah penggunaan aplikasinya semoga bermanfaat bagi masyarakat,"['alhamdulillah', 'mudah', 'penggunaan', 'aplikasinya', 'semoga', 'bermanfaat', 'bagi', 'masyarakat']","['alhamdulillah', 'mudah', 'penggunaan', 'aplikasinya', 'semoga', 'bermanfaat', 'masyarakat']","['alhamdulillah', 'mudah', 'penggunaan', 'aplikasi', 'nya', 'semoga', 'bermanfaat', 'masyarakat']"
5,"Alhamdulillah dapet mudik gratis, terimakasih kemenhub sangat membantu sekali untuk keluarga saya🙏🙏🙏","alhamdulillah dapet mudik gratis, terimakasih kemenhub sangat membantu sekali untuk keluarga saya🙏🙏🙏",alhamdulillah dapet mudik gratis terimakasih kemenhub sangat membantu sekali untuk keluarga saya,"['alhamdulillah', 'dapet', 'mudik', 'gratis', 'terimakasih', 'kemenhub', 'sangat', 'membantu', 'sekali', 'untuk', 'keluarga', 'saya']","['alhamdulillah', 'dapet', 'mudik', 'gratis', 'terimakasih', 'kemenhub', 'membantu', 'keluarga']","['alhamdulillah', 'dapatenggak', ':', 'tidak', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'kemenhub', 'membantu', 'keluarga']"
5,Keren tinggal nunggu update bis kita yang kab bekasi,keren tinggal nunggu update bis kita yang kab bekasi,keren tinggal nunggu update  kita yang  bekasi,"['keren', 'tinggal', 'nunggu', 'update', 'kita', 'yang', 'bekasi']","['keren', 'tinggal', 'nunggu', 'update', 'bekasi']","['keren', 'hanya', 'perlu', 'nunggu', 'pembaruan', 'bekasi']"
5,Alhamdulilah aplikasi mitra darat sangat membantu kami😘,alhamdulilah aplikasi mitra darat sangat membantu kami😘,alhamdulilah aplikasi mitra darat sangat membantu kami,"['alhamdulilah', 'aplikasi', 'mitra', 'darat', 'sangat', 'membantu', 'kami']","['alhamdulilah', 'aplikasi', 'mitra', 'darat', 'membantu']","['alhamdulilah', 'aplikasi', 'mitra', 'darat', 'membantu']"
5,membantu sekali,membantu sekali,membantu sekali,"['membantu', 'sekali']",['membantu'],['membantu']
5,Terima kasih atas pelayanan nya ramah sekali,terima kasih atas pelayanan nya ramah sekali,terima kasih atas pelayanan  ramah sekali,"['terima', 'kasih', 'atas', 'pelayanan', 'ramah', 'sekali']","['terima', 'kasih', 'pelayanan', 'ramah']","['terima', 'kasih', 'pelayanan', 'ramah']"
5,Pelayananya bagus sekali mantep makin sukses,pelayananya bagus sekali mantep makin sukses,pelayananya bagus sekali mantep makin sukses,"['pelayananya', 'bagus', 'sekali', 'mantep', 'makin', 'sukses']","['pelayananya', 'bagus', 'mantep', 'sukses']","['pelayananya', 'bagus', 'mantep', 'sukses']"
5,Kok sya sudah daftar mudik tpi ada ktrangannya tiket habis apa masih ada kesempatan mudik gratis,kok sya sudah daftar mudik tpi ada ktrangannya tiket habis apa masih ada kesempatan mudik gratis,  sudah daftar mudik   ktrangannya tiket habis  masih  kesempatan mudik gratis,"['sudah', 'daftar', 'mudik', 'ktrangannya', 'tiket', 'habis', 'masih', 'kesempatan', 'mudik', 'gratis']","['daftar', 'mudik', 'ktrangannya', 'tiket', 'habis', 'kesempatan', 'mudik', 'gratis']","['daftar', 'pulang', 'kampung', 'ktrangannya', 'tiket', 'habis', 'kesempatan', 'pulang', 'kampung', 'gratis']"
5,"Fitur nya kok gak muncul semua min, ?","fitur nya kok gak muncul semua min, ?",fitur    muncul semua ,"['fitur', 'muncul', 'semua']","['fitur', 'muncul']","['fitur', 'muncul']"
5,Terimakasih mitra darat tiket mudik PP + motornya.. semoga makin jaya raya,terimakasih mitra darat tiket mudik pp + motornya.. semoga makin jaya raya,terimakasih mitra darat tiket mudik  motornya semoga makin jaya raya,"['terimakasih', 'mitra', 'darat', 'tiket', 'mudik', 'motornya', 'semoga', 'makin', 'jaya', 'raya']","['terimakasih', 'mitra', 'darat', 'tiket', 'mudik', 'motornya', 'semoga', 'jaya', 'raya']","['terima', 'kasih', 'mitra', 'darat', 'tiket', 'pulang', 'kampung', 'motornya', 'semoga', 'jaya', 'raya']"
5,Sukseskan mudik gratis 2025,sukseskan mudik gratis 2025,sukseskan mudik gratis,"['sukseskan', 'mudik', 'gratis']","['sukseskan', 'mudik', 'gratis']","['sukseskan', 'pulang', 'kampung', 'gratis']"
5,"Sangat membatu rakyat kecil, sukses terus","sangat membatu rakyat kecil, sukses terus",sangat membatu rakyat kecil sukses terus,"['sangat', 'membatu', 'rakyat', 'kecil', 'sukses', 'terus']","['membatu', 'rakyat', 'sukses']","['membatu', 'rakyat', 'sukses']"
5,Icon mudik gratis belum muncul ya di aplikasi min?,icon mudik gratis belum muncul ya di aplikasi min?,icon mudik gratis belum muncul   aplikasi ,"['icon', 'mudik', 'gratis', 'belum', 'muncul', 'aplikasi']","['icon', 'mudik', 'gratis', 'muncul', 'aplikasi']","['icon', 'pulang', 'kampung', 'gratis', 'muncul', 'aplikasi']"
5,Di aplikasi mitra darat kok gk ada menu mudik gratis THN 2024,di aplikasi mitra darat kok gk ada menu mudik gratis thn 2024, aplikasi mitra darat    menu mudik gratis ,"['aplikasi', 'mitra', 'darat', 'menu', 'mudik', 'gratis']","['aplikasi', 'mitra', 'darat', 'menu', 'mudik', 'gratis']","['aplikasi', 'mitra', 'darat', 'menu', 'pulang', 'kampung', 'gratis']"
5,sangat membantu mobilitas,sangat membantu mobilitas,sangat membantu mobilitas,"['sangat', 'membantu', 'mobilitas']","['membantu', 'mobilitas']","['membantu', 'mobilitas']"
5,sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],['membantu']
5,"Terimakasih, saya sangat terbang dengan adanya mitra darat","terimakasih, saya sangat terbang dengan adanya mitra darat",terimakasih saya sangat terbang dengan adanya mitra darat,"['terimakasih', 'saya', 'sangat', 'terbang', 'dengan', 'adanya', 'mitra', 'darat']","['terimakasih', 'terbang', 'mitra', 'darat']","['terima', 'kasih', 'terbang', 'mitra', 'darat']"
5,ALHAMDULILLAH... MANTAAAP DAN LUAR BIASA....MUDIK GRATIS SANGAT MEMBANTU SEKALI UNTUK MASYARAKAT YG INGIN MUDIK,alhamdulillah... mantaaap dan luar biasa....mudik gratis sangat membantu sekali untuk masyarakat yg ingin mudik,alhamdulillah mantaaap  luar biasamudik gratis sangat membantu sekali untuk masyarakat  ingin mudik,"['alhamdulillah', 'mantaaap', 'luar', 'biasamudik', 'gratis', 'sangat', 'membantu', 'sekali', 'untuk', 'masyarakat', 'ingin', 'mudik']","['alhamdulillah', 'mantaaap', 'biasamudik', 'gratis', 'membantu', 'masyarakat', 'mudik']","['alhamdulillah', 'mantaaap', 'biasamudik', 'gratis', 'membantu', 'masyarakat', 'pulang', 'kampung']"
5,Info mudik tahun 2025.,info mudik tahun 2025.,info mudik tahun,"['info', 'mudik', 'tahun']","['info', 'mudik']","['informasi', 'pulang', 'kampung']"
5,terbantu untuk perjalanan mudik,terbantu untuk perjalanan mudik,terbantu untuk perjalanan mudik,"['terbantu', 'untuk', 'perjalanan', 'mudik']","['terbantu', 'perjalanan', 'mudik']","['terbantu', 'perjalanan', 'pulang', 'kampung']"
5,"Semoga kedepannya bertambah armadanya,","semoga kedepannya bertambah armadanya,",semoga kedepannya bertambah armadanya,"['semoga', 'kedepannya', 'bertambah', 'armadanya']","['semoga', 'kedepannya', 'bertambah', 'armadanya']","['semoga', 'ke', 'depannya', 'bertambah', 'armadanya']"
5,Pelayanan yang bagus cepat,pelayanan yang bagus cepat,pelayanan yang bagus cepat,"['pelayanan', 'yang', 'bagus', 'cepat']","['pelayanan', 'bagus', 'cepat']","['pelayanan', 'bagus', 'cepat']"
5,Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],['membantu']
5,sangad membantu dlm mlakukan perjalan dan trif bershabat dgn kantong masyarakat umum.,sangad membantu dlm mlakukan perjalan dan trif bershabat dgn kantong masyarakat umum.,sangad membantu  mlakukan perjalan  trif bershabat  kantong masyarakat umum,"['sangad', 'membantu', 'mlakukan', 'perjalan', 'trif', 'bershabat', 'kantong', 'masyarakat', 'umum']","['sangad', 'membantu', 'mlakukan', 'perjalan', 'trif', 'bershabat', 'kantong', 'masyarakat']","['sangad', 'membantu', 'mlakukan', 'perjalan', 'trif', 'bershabat', 'kantong', 'masyarakat']"
5,Pelayanan sang at bagus,pelayanan sang at bagus,pelayanan sang  bagus,"['pelayanan', 'sang', 'bagus']","['pelayanan', 'sang', 'bagus']","['pelayanan', 'sang', 'bagus']"
5,"Susah mode bus bos tiket habis terus katanya jam 8 pagi, tiap buka eror / kerusakan apknya","susah mode bus bos tiket habis terus katanya jam 8 pagi, tiap buka eror / kerusakan apknya",susah mode   tiket habis terus katanya  pagi tiap buka eror kerusakan apknya,"['susah', 'mode', 'tiket', 'habis', 'terus', 'katanya', 'pagi', 'tiap', 'buka', 'eror', 'kerusakan', 'apknya']","['susah', 'mode', 'tiket', 'habis', 'pagi', 'buka', 'eror', 'kerusakan', 'apknya']","['sulit', 'mode', 'tiket', 'habis', 'pagi', 'buka', 'bermasalah', 'kerusakan', 'aplikasinya']"
5,Login terus gak bisa di buka y,login terus gak bisa di buka y,login terus  bisa  buka ,"['login', 'terus', 'bisa', 'buka']","['login', 'buka']","['masuk', 'aplikasi', 'buka']"
5,Udah login dan klik mudik gratis. Pilihlokasi tp kok ga keluar apa² ya ??,udah login dan klik mudik gratis. pilihlokasi tp kok ga keluar apa² ya ??,udah login  klik mudik gratis pilihlokasi    keluar  ,"['udah', 'login', 'klik', 'mudik', 'gratis', 'pilihlokasi', 'keluar']","['udah', 'login', 'klik', 'mudik', 'gratis', 'pilihlokasi']","['sudah', 'masuk', 'aplikasi', 'klik', 'pulang', 'kampung', 'gratis', 'pilihlokasi']"
5,informasi transportasi angkutan umum yg bisa diandalkan,informasi transportasi angkutan umum yg bisa diandalkan,informasi transportasi angkutan umum  bisa diandalkan,"['informasi', 'transportasi', 'angkutan', 'umum', 'bisa', 'diandalkan']","['informasi', 'transportasi', 'angkutan', 'diandalkan']","['informasi', 'transportasi', 'angkutan', 'diandalkan']"
5,pelayanan mohon diperbaiki lagi biar pelanggan pada puas,pelayanan mohon diperbaiki lagi biar pelanggan pada puas,pelayanan mohon diperbaiki lagi biar pelanggan pada puas,"['pelayanan', 'mohon', 'diperbaiki', 'lagi', 'biar', 'pelanggan', 'pada', 'puas']","['pelayanan', 'mohon', 'diperbaiki', 'pelanggan', 'puas']","['pelayanan', 'mohon', 'diperbaiki', 'pelanggan', 'puas']"
5,Mantapp terima kasih atas diadakan mudik gratis semoga samkin berkelanjutan buat kami warga jakarta dll sukses selalu,mantapp terima kasih atas diadakan mudik gratis semoga samkin berkelanjutan buat kami warga jakarta dll sukses selalu,mantapp terima kasih atas diadakan mudik gratis semoga samkin berkelanjutan buat kami warga jakarta  sukses selalu,"['mantapp', 'terima', 'kasih', 'atas', 'diadakan', 'mudik', 'gratis', 'semoga', 'samkin', 'berkelanjutan', 'buat', 'kami', 'warga', 'jakarta', 'sukses', 'selalu']","['mantapp', 'terima', 'kasih', 'diadakan', 'mudik', 'gratis', 'semoga', 'samkin', 'berkelanjutan', 'warga', 'jakarta', 'sukses']","['mantap', 'terima', 'kasih', 'diadakan', 'pulang', 'kampung', 'gratis', 'semoga', 'samkin', 'berkelanjutan', 'warga', 'jakarta', 'sukses']"
5,Bismillahirrahmanirrahim pulang kampung 2023 terimakasih yang telah mempermudah semua urusan kami🙏,bismillahirrahmanirrahim pulang kampung 2023 terimakasih yang telah mempermudah semua urusan kami🙏,bismillahirrahmanirrahim pulang kampung terimakasih yang telah mempermudah semua urusan kami,"['bismillahirrahmanirrahim', 'pulang', 'kampung', 'terimakasih', 'yang', 'telah', 'mempermudah', 'semua', 'urusan', 'kami']","['bismillahirrahmanirrahim', 'pulang', 'kampung', 'terimakasih', 'mempermudah', 'urusan']","['bismillahirrahmanirrahim', 'pulang', 'kampung', 'terima', 'kasih', 'mempermudah', 'urusan']"
5,Alhamdulillah .. sangat membantu untuk masyarakat.. tentunya bagi saya .. terimakasih mitradarat.,alhamdulillah .. sangat membantu untuk masyarakat.. tentunya bagi saya .. terimakasih mitradarat.,alhamdulillah sangat membantu untuk masyarakat tentunya bagi saya terimakasih mitradarat,"['alhamdulillah', 'sangat', 'membantu', 'untuk', 'masyarakat', 'tentunya', 'bagi', 'saya', 'terimakasih', 'mitradarat']","['alhamdulillah', 'membantu', 'masyarakat', 'terimakasih', 'mitradarat']","['alhamdulillah', 'membantu', 'masyarakat', 'terima', 'kasih', 'mitradarat']"
5,sangat membantu dan sangat terjangkau,sangat membantu dan sangat terjangkau,sangat membantu  sangat terjangkau,"['sangat', 'membantu', 'sangat', 'terjangkau']","['membantu', 'terjangkau']","['membantu', 'terjangkau']"
5,"Terimakasih banyak buat Kemenhub yg sudah memberikan mudik gratis buat kami,vsemoga jaya selalu, di tunggu mudik barengnya di tahun berikutnya ya ...🙏🏻👍","terimakasih banyak buat kemenhub yg sudah memberikan mudik gratis buat kami,vsemoga jaya selalu, di tunggu mudik barengnya di tahun berikutnya ya ...🙏🏻👍",terimakasih banyak buat kemenhub  sudah memberikan mudik gratis buat kamivsemoga jaya selalu  tunggu mudik barengnya  tahun berikutnya ,"['terimakasih', 'banyak', 'buat', 'kemenhub', 'sudah', 'memberikan', 'mudik', 'gratis', 'buat', 'kamivsemoga', 'jaya', 'selalu', 'tunggu', 'mudik', 'barengnya', 'tahun', 'berikutnya']","['terimakasih', 'kemenhub', 'mudik', 'gratis', 'kamivsemoga', 'jaya', 'tunggu', 'mudik', 'barengnya']","['terima', 'kasih', 'kemenhub', 'pulang', 'kampung', 'gratis', 'kamivsemoga', 'jaya', 'tunggu', 'pulang', 'kampung', 'barengnya']"
