score,content,case folding,remove punctuation
1,"Daftar mudik gratis dengan sistem war ticket Baru pilih kursi, isi NIK tinggal konfirmasi, gk ada 1menit langsung ludes angus padahal di apk masih sisa 33kursi, blm update info war tiket yg kurang tepat waktu dri pembukaan pendaftaran","daftar mudik gratis dengan sistem war ticket baru pilih kursi, isi nik tinggal konfirmasi, gk ada 1menit langsung ludes angus padahal di apk masih sisa 33kursi, blm update info war tiket yg kurang tepat waktu dri pembukaan pendaftaran",daftar mudik gratis dengan sistem  ticket baru pilih kursi   tinggal konfirmasi   menit langsung ludes angus padahal   masih sisa kursi  update info  tiket  kurang tepat waktu  pembukaan pendaftaran
1,Jaringan bagus memuat trus ga niat bikin aplikasi ga usah bikin tot,jaringan bagus memuat trus ga niat bikin aplikasi ga usah bikin tot,jaringan bagus memuat trus  niat bikin aplikasi  usah bikin 
1,"jelek' banget, mau daftar loading terus tau tau habis,baru lancar","jelek' banget, mau daftar loading terus tau tau habis,baru lancar",jelek banget  daftar loading terus   habisbaru lancar
1,Parah lag nya Aplikasi bisa di pakai pas sedikit yang aktif,parah lag nya aplikasi bisa di pakai pas sedikit yang aktif,parah   aplikasi bisa  pakai  sedikit yang aktif
1,Sering eror dan ngga jalan. Jadi susah buat mantau bus sudah sampai mana. Apalagi yang batik solo trans,sering eror dan ngga jalan. jadi susah buat mantau bus sudah sampai mana. apalagi yang batik solo trans,sering eror  ngga jalan jadi susah buat mantau  sudah sampai mana apalagi yang batik solo trans
1,"Di balikpapan supirnya banyak kerja asal asalan jangan jangan pakai SIM tembak. Masa saya udah berdiri di tanda stop pas di tanda stop, tapi bis gak berhenti tetap ngebut aja. Heran pernah kejadian sering begitu.","di balikpapan supirnya banyak kerja asal asalan jangan jangan pakai sim tembak. masa saya udah berdiri di tanda stop pas di tanda stop, tapi bis gak berhenti tetap ngebut aja. heran pernah kejadian sering begitu.", balikpapan supirnya banyak kerja asal asalan jangan jangan pakai  tembak masa saya udah berdiri  tanda stop   tanda stop tapi   berhenti tetap ngebut  heran pernah kejadian sering begitu
1,"Semakin diupdate semakin sulit tracking teman bus. Terlalu banyak form yang harus di isi. Sebelumnya tanpa harus input berbagai form, kita sudah bisa lihat posisi bus. Sekarang semakin kompleks tapi semakin menyulitkan. Ada bug di kolom koridor.. data tidak menampilkan apapun bahkan saat di ketik. Di form lainnya kita harus masukkan nomor bus. Sebagai user ya mana tau busnya nomor berapa saja. Sekiranya mau dibuat kompleks, tetap user friendly.. payah","semakin diupdate semakin sulit tracking teman bus. terlalu banyak form yang harus di isi. sebelumnya tanpa harus input berbagai form, kita sudah bisa lihat posisi bus. sekarang semakin kompleks tapi semakin menyulitkan. ada bug di kolom koridor.. data tidak menampilkan apapun bahkan saat di ketik. di form lainnya kita harus masukkan nomor bus. sebagai user ya mana tau busnya nomor berapa saja. sekiranya mau dibuat kompleks, tetap user friendly.. payah",semakin diupdate semakin sulit tracking teman  terlalu banyak form yang harus   sebelumnya tanpa harus input berbagai form kita sudah bisa lihat posisi  sekarang semakin kompleks tapi semakin menyulitkan    kolom koridor data tidak menampilkan apapun bahkan saat  ketik  form lainnya kita harus masukkan nomor  sebagai user  mana  busnya nomor berapa saja sekiranya  dibuat kompleks tetap user friendly payah
1,"Sekarang server tracking busnya jelek beda sama taun 2024, koneksi sering terputus dan ndak bisa lihat posisi busnya lagi dimana","sekarang server tracking busnya jelek beda sama taun 2024, koneksi sering terputus dan ndak bisa lihat posisi busnya lagi dimana",sekarang server tracking busnya jelek beda sama taun koneksi sering terputus  ndak bisa lihat posisi busnya lagi dimana
1,"Kirim aduan di aplikasi tidak pernah direspon, mohon ditingkatkan lg pelayanannya","kirim aduan di aplikasi tidak pernah direspon, mohon ditingkatkan lg pelayanannya",kirim aduan  aplikasi tidak pernah direspon mohon ditingkatkan  pelayanannya
1,"Respon bantuan lambat,gak pernah direspon di wa...","respon bantuan lambat,gak pernah direspon di wa...",respon bantuan lambatgak pernah direspon  
1,"aplikasinya sampai hari ini error, sudah seminggu lebih aplikasinya seperti ini","aplikasinya sampai hari ini error, sudah seminggu lebih aplikasinya seperti ini",aplikasinya sampai hari  error sudah seminggu lebih aplikasinya seperti 
1,"Ga jelas 3 hari ikut war tiket mantengin jam 8 teng ga dapet dapet ,, kebanyakan orang dalem kali ya. , sekalianya bisa udah habis","ga jelas 3 hari ikut war tiket mantengin jam 8 teng ga dapet dapet ,, kebanyakan orang dalem kali ya. , sekalianya bisa udah habis", jelas hari ikut  tiket mantengin  teng  dapet dapet kebanyakan orang dalem kali  sekalianya bisa udah habis
1,Gak tau deh gimana pakainya. Sedari lebaran bulan 4 kemarin mo nyoba mudik gratis tapi gak bisa gak tau layanannya di sebelah mana.,gak tau deh gimana pakainya. sedari lebaran bulan 4 kemarin mo nyoba mudik gratis tapi gak bisa gak tau layanannya di sebelah mana.,   gimana pakainya sedari lebaran bulan kemarin  nyoba mudik gratis tapi  bisa   layanannya  sebelah mana
1,"Kalo daftar motis selalu kuota habis ,giliran hari pemberangkatan banyak bus yg kosong ,bus kosong artinya apa ya ,🤭🤭🤭","kalo daftar motis selalu kuota habis ,giliran hari pemberangkatan banyak bus yg kosong ,bus kosong artinya apa ya ,🤭🤭🤭",kalo daftar motis selalu kuota habis giliran hari pemberangkatan banyak   kosong  kosong artinya  
1,"daftar mudik gratis baru keluar udh hbs g logis, kurang "" in dh kalo ada pungli nya. mending dlu thn 2024 lebih stabil.","daftar mudik gratis baru keluar udh hbs g logis, kurang "" in dh kalo ada pungli nya. mending dlu thn 2024 lebih stabil.",daftar mudik gratis baru keluar    logis kurang   kalo  pungli  mending   lebih stabil
1,"Daftar mudik geratis, di persulit ,susah masuknya, seperti di permainkan, giliran sudah pilih kursi ehh taunya kursi sudah terisi yang benar aja dong, Tolong di benahi lagi aplikasinya, mestinya kalo sudah di pilih kursinya sudah otomatis terkunci, ini malah kursi sudah terisi, jelas jelas saya udah milih kursi","daftar mudik geratis, di persulit ,susah masuknya, seperti di permainkan, giliran sudah pilih kursi ehh taunya kursi sudah terisi yang benar aja dong, tolong di benahi lagi aplikasinya, mestinya kalo sudah di pilih kursinya sudah otomatis terkunci, ini malah kursi sudah terisi, jelas jelas saya udah milih kursi",daftar mudik geratis  persulit susah masuknya seperti  permainkan giliran sudah pilih kursi  taunya kursi sudah terisi yang benar  dong tolong  benahi lagi aplikasinya mestinya kalo sudah  pilih kursinya sudah otomatis terkunci  malah kursi sudah terisi jelas jelas saya udah milih kursi
1,"Aplikasi mengatakan bahwa jaringan tidak optimal, padahal jaringan saya baik baik saja apk lannya juga berfungsi dengan baik. Tolong diperbaiki lagi. Jadi kesusahan ni mau liat halte dan tracking bus sudah dimana :(","aplikasi mengatakan bahwa jaringan tidak optimal, padahal jaringan saya baik baik saja apk lannya juga berfungsi dengan baik. tolong diperbaiki lagi. jadi kesusahan ni mau liat halte dan tracking bus sudah dimana :(",aplikasi mengatakan bahwa jaringan tidak optimal padahal jaringan saya baik baik saja  lannya juga berfungsi dengan baik tolong diperbaiki lagi jadi kesusahan   liat halte  tracking  sudah dimana
1,"Menunya gk ada layanan mudik, gk jelas aplikasinya","menunya gk ada layanan mudik, gk jelas aplikasinya",menunya   layanan mudik  jelas aplikasinya
1,Aplikasi amatiran gak niat loading ya lama pencarian tiket,aplikasi amatiran gak niat loading ya lama pencarian tiket,aplikasi amatiran  niat loading  lama pencarian tiket
1,UNTUK PROGRAM MUDIK GRATIS Standby jam 07:55 gass war tiket jam 08:00...Sudah bisa masuk lalu bisa pilih kursi.. Sudah masuk ke pengisian data.. Tiba² keluar ke menu awal pilih lokasi pemberangkatan lagi.. Masuk lagi kok tiba² tiket sudah habis.. Kok bisa yha min???... Mbok yha minta tolong sistemnya diperbarui lagi.. Semisal sudah pilih kursi data sistem yg masuk dikunci.. Terimakasih bukane ngeluh hanya sekedar masukan.,untuk program mudik gratis standby jam 07:55 gass war tiket jam 08:00...sudah bisa masuk lalu bisa pilih kursi.. sudah masuk ke pengisian data.. tiba² keluar ke menu awal pilih lokasi pemberangkatan lagi.. masuk lagi kok tiba² tiket sudah habis.. kok bisa yha min???... mbok yha minta tolong sistemnya diperbarui lagi.. semisal sudah pilih kursi data sistem yg masuk dikunci.. terimakasih bukane ngeluh hanya sekedar masukan.,untuk program mudik gratis standby  gass  tiket  sudah bisa masuk lalu bisa pilih kursi sudah masuk  pengisian data tiba keluar  menu awal pilih lokasi pemberangkatan lagi masuk lagi  tiba tiket sudah habis  bisa   mbok  minta tolong sistemnya diperbarui lagi semisal sudah pilih kursi data sistem  masuk dikunci terimakasih bukane ngeluh hanya sekedar masukan
1,"Login dengan akun google kenapa gagal ya, Tulisan nya gagal menerima kredensial dan menambahkan akun google.","login dengan akun google kenapa gagal ya, tulisan nya gagal menerima kredensial dan menambahkan akun google.",login dengan akun google kenapa gagal  tulisan  gagal menerima kredensial  menambahkan akun google
1,Aplikasi eror tidak bisa di gunakan.. eror trus,aplikasi eror tidak bisa di gunakan.. eror trus,aplikasi eror tidak bisa  gunakan eror trus
1,"Motor saya mogok di bengkel , coba pakai bus transbanjar bakula, bertanya di terminal pal 6 , saya masih gk ngerti bus no 6 katanya tunggu disana, dan saya org pertama kali naik bus, akhirnya sopir nya bilang dgn nada keras padahal. Bulan Ramadhan, akhirnya ketinggalan bus no 6 dan nunggu bus berikutnya, ,andai saya mengerti saya gk akan nanya, , maaf klo saya bertanya ,","motor saya mogok di bengkel , coba pakai bus transbanjar bakula, bertanya di terminal pal 6 , saya masih gk ngerti bus no 6 katanya tunggu disana, dan saya org pertama kali naik bus, akhirnya sopir nya bilang dgn nada keras padahal. bulan ramadhan, akhirnya ketinggalan bus no 6 dan nunggu bus berikutnya, ,andai saya mengerti saya gk akan nanya, , maaf klo saya bertanya ,",motor saya mogok  bengkel coba pakai  transbanjar bakula bertanya  terminal  saya masih  ngerti   katanya tunggu disana  saya  pertama kali naik  akhirnya sopir  bilang  nada keras padahal bulan ramadhan akhirnya ketinggalan    nunggu  berikutnya andai saya mengerti saya  akan nanya maaf  saya bertanya
1,"gak bisa login pake email, aneh","gak bisa login pake email, aneh", bisa login pake email aneh
1,Setiap sesi buka pendaftaran mudik gratis selalu kuota habis/tiket habis,setiap sesi buka pendaftaran mudik gratis selalu kuota habis/tiket habis,setiap sesi buka pendaftaran mudik gratis selalu kuota habistiket habis
1,sebelum di mulai pendaftaran apk enjoy pas mau daftar malah apk ngelod hadeh...,sebelum di mulai pendaftaran apk enjoy pas mau daftar malah apk ngelod hadeh...,sebelum  mulai pendaftaran  enjoy   daftar malah  ngelod hadeh
1,"Kontak online ga di anggap,ga ada balasan sama sekali","kontak online ga di anggap,ga ada balasan sama sekali",kontak online   anggapga  balasan sama sekali
1,"masa setiap jurusan tertulis ""tiket habis""semua...biar banyak yg download ni aplikasi dibikin penasaran,akhirnya download trs nyoba sampe bisa,tpi gak bisa2...akhirnya ya yg untung aplikasinya kebuka trs...kita kuotanya abis iyaa,klo yg pake kuota data...kasian..","masa setiap jurusan tertulis ""tiket habis""semua...biar banyak yg download ni aplikasi dibikin penasaran,akhirnya download trs nyoba sampe bisa,tpi gak bisa2...akhirnya ya yg untung aplikasinya kebuka trs...kita kuotanya abis iyaa,klo yg pake kuota data...kasian..",masa setiap jurusan tertulis tiket habissemuabiar banyak  download  aplikasi dibikin penasaranakhirnya download  nyoba sampe bisatpi  bisaakhirnya   untung aplikasinya kebuka trskita kuotanya abis iyaaklo  pake kuota datakasian
1,"Pemerintah membuat aplikasi yang kurang Competent masih banyak Bug yang perlu di perbaiki, dan untuk cara kerja aplikasi kurang efisien terlalu membuat ribet di bulan puasa seperti ini untuk mendapat tiket gratis justru keluar duit banyak untuk validasi dan memberi uang calo di tempat validasi data , saya harap untuk oknum di tempat validasi di ringkus semua, justru dengan adanya validasi membuat peluang colo di tempat mencari uang memberi tiket yang membayar kepada calo calo.","pemerintah membuat aplikasi yang kurang competent masih banyak bug yang perlu di perbaiki, dan untuk cara kerja aplikasi kurang efisien terlalu membuat ribet di bulan puasa seperti ini untuk mendapat tiket gratis justru keluar duit banyak untuk validasi dan memberi uang calo di tempat validasi data , saya harap untuk oknum di tempat validasi di ringkus semua, justru dengan adanya validasi membuat peluang colo di tempat mencari uang memberi tiket yang membayar kepada calo calo.",pemerintah membuat aplikasi yang kurang competent masih banyak  yang perlu  perbaiki  untuk cara kerja aplikasi kurang efisien terlalu membuat ribet  bulan puasa seperti  untuk mendapat tiket gratis justru keluar duit banyak untuk validasi  memberi uang calo  tempat validasi data saya harap untuk oknum  tempat validasi  ringkus semua justru dengan adanya validasi membuat peluang colo  tempat mencari uang memberi tiket yang membayar kepada calo calo
1,"Sebelumnya sangat bagus, tapi mulai tanggal 6 - 7 dan 8 November 2024 tidak bisa di buka, tolong penjelasannya ADMIN, terimakasih. Mohon maaf tidak adanya tanggapan dan tau solusinya. dengan sangat terpaksa kekecewaan saya. SX lagi sy rubah bintangnya.","sebelumnya sangat bagus, tapi mulai tanggal 6 - 7 dan 8 november 2024 tidak bisa di buka, tolong penjelasannya admin, terimakasih. mohon maaf tidak adanya tanggapan dan tau solusinya. dengan sangat terpaksa kekecewaan saya. sx lagi sy rubah bintangnya.",sebelumnya sangat bagus tapi mulai tanggal  november tidak bisa  buka tolong penjelasannya admin terimakasih mohon maaf tidak adanya tanggapan   solusinya dengan sangat terpaksa kekecewaan saya  lagi  rubah bintangnya
1,"Saran kedepan pakai link sj spt JR jangan apk, apk kuat2an signal. Yg bisa masuk cuma pengguna wifi dan yg jaringannya kuat & stabil. Operator cell biasa gigit jari. Gak bisa masuk sama sekali, sekalinya masuk dah habis(dah minim yang akses). JR operator cell biasa bisa masuk. Dan kalau bisa dipisah isi kelengkapan dan ambil tiket kayak JR, yang keluarga besar belum selsai isi data diri keburu habis kursinya. Perlu perhatian juga masalah calo, ini calo kayaknya banyak banget. Dijual 350rb/tiket","saran kedepan pakai link sj spt jr jangan apk, apk kuat2an signal. yg bisa masuk cuma pengguna wifi dan yg jaringannya kuat & stabil. operator cell biasa gigit jari. gak bisa masuk sama sekali, sekalinya masuk dah habis(dah minim yang akses). jr operator cell biasa bisa masuk. dan kalau bisa dipisah isi kelengkapan dan ambil tiket kayak jr, yang keluarga besar belum selsai isi data diri keburu habis kursinya. perlu perhatian juga masalah calo, ini calo kayaknya banyak banget. dijual 350rb/tiket",saran kedepan pakai link    jangan   kuatan signal  bisa masuk cuma pengguna wifi   jaringannya kuat stabil operator cell biasa gigit jari  bisa masuk sama sekali sekalinya masuk  habisdah minim yang akses  operator cell biasa bisa masuk  kalau bisa dipisah  kelengkapan  ambil tiket kayak  yang keluarga besar belum selsai  data diri keburu habis kursinya perlu perhatian juga masalah calo  calo kayaknya banyak banget dijual rbtiket
1,"Aplikasi cupu, user experience nya gak dapet, terutama fitur mudik gratis. Masa pendaftaran dibikin online harus ada validasi ke posko (offline). Nanggung2 bikin aplikasi. Sekalian aja validasinya juga via online dong. Ribet sukanya !!! Gw yang kerja programmer aja bingung pake aplikasinya apalagi yang gaptek. Anehnya aplikasi jelek gini masih ada yg ngasih bintang 4 & 5, heraann","aplikasi cupu, user experience nya gak dapet, terutama fitur mudik gratis. masa pendaftaran dibikin online harus ada validasi ke posko (offline). nanggung2 bikin aplikasi. sekalian aja validasinya juga via online dong. ribet sukanya !!! gw yang kerja programmer aja bingung pake aplikasinya apalagi yang gaptek. anehnya aplikasi jelek gini masih ada yg ngasih bintang 4 & 5, heraann",aplikasi cupu user experience   dapet terutama fitur mudik gratis masa pendaftaran dibikin online harus  validasi  posko offline nanggung bikin aplikasi sekalian  validasinya juga  online dong ribet sukanya  yang kerja programmer  bingung pake aplikasinya apalagi yang gaptek anehnya aplikasi jelek gini masih   ngasih bintang heraann
1,Mohon perbaikan aplikasinya tidak dapat digunakan di handphone saya saat mau digunakan loading sedangkan di hanphone yg lain bisa mungkin bisa bantu jawab apakah ada oengaturan khususnya sehingga di hp saya tdk dapat mengakses aplikasi tersebut terima kasih,mohon perbaikan aplikasinya tidak dapat digunakan di handphone saya saat mau digunakan loading sedangkan di hanphone yg lain bisa mungkin bisa bantu jawab apakah ada oengaturan khususnya sehingga di hp saya tdk dapat mengakses aplikasi tersebut terima kasih,mohon perbaikan aplikasinya tidak dapat digunakan  handphone saya saat  digunakan loading sedangkan  hanphone  lain bisa mungkin bisa bantu jawab apakah  oengaturan khususnya sehingga   saya  dapat mengakses aplikasi tersebut terima kasih
1,Saat login gak ada tempat untuk masukin no WhatsApp.jadi gak dapat OTP. jadi gak bisa daftar. Tolong saran nya gimana min. Ini juga udah tanggal 14 udah selesai memperbaiki peningkatannya.kok masih tidak bisa,saat login gak ada tempat untuk masukin no whatsapp.jadi gak dapat otp. jadi gak bisa daftar. tolong saran nya gimana min. ini juga udah tanggal 14 udah selesai memperbaiki peningkatannya.kok masih tidak bisa,saat login   tempat untuk masukin  whatsappjadi  dapat  jadi  bisa daftar tolong saran  gimana   juga udah tanggal udah selesai memperbaiki peningkatannyakok masih tidak bisa
1,"Saya hari ini sdh dapet tiket, blm sempet ss, pas buka lagi hilang. Gmn ini servernya..... Masak harus berburu lagi. Tolong perbaiki, klo blm siap sistem online, ya offline kyk dl lagi. Wong perubahan system dr offline ke online karena dl itu covid, skrg sdh ngga ada lagi.","saya hari ini sdh dapet tiket, blm sempet ss, pas buka lagi hilang. gmn ini servernya..... masak harus berburu lagi. tolong perbaiki, klo blm siap sistem online, ya offline kyk dl lagi. wong perubahan system dr offline ke online karena dl itu covid, skrg sdh ngga ada lagi.",saya hari   dapet tiket  sempet   buka lagi hilang   servernya masak harus berburu lagi tolong perbaiki   siap sistem online  offline   lagi wong perubahan system  offline  online karena   covid skrg  ngga  lagi
1,"Sangat kecewa sudah pesan kursi lagi isi data pas selesai ternyata tiket habis,semestinya kl sudah isi data mestinya di sistemnya sudah terkunci.jd tidak bisa diambil pengisi data lain.jd tolong kedepan nya lebih baik lagi.terima kasih","sangat kecewa sudah pesan kursi lagi isi data pas selesai ternyata tiket habis,semestinya kl sudah isi data mestinya di sistemnya sudah terkunci.jd tidak bisa diambil pengisi data lain.jd tolong kedepan nya lebih baik lagi.terima kasih",sangat kecewa sudah pesan kursi lagi  data  selesai ternyata tiket habissemestinya  sudah  data mestinya  sistemnya sudah terkuncijd tidak bisa diambil pengisi data lainjd tolong kedepan  lebih baik lagiterima kasih
1,"Kalah sama aplikasi Shopee, yang banyak pemakai nya tapi ga pernah lemot, Ini cuma karena 1 event aja jadi lemot dan error aplikasi nyaa","kalah sama aplikasi shopee, yang banyak pemakai nya tapi ga pernah lemot, ini cuma karena 1 event aja jadi lemot dan error aplikasi nyaa",kalah sama aplikasi shopee yang banyak pemakai  tapi  pernah lemot  cuma karena event  jadi lemot  error aplikasi nyaa
1,"Wahh min. Aplikasinya akhir2 ini error ya. Hmmm padahal mau liat track teman bus. Tapi gabisa, gara2 ada tulisan katanya kesalahan jaringan. Padahal aku buka aplikasi track bus lainnya atau apk lainnya ya aman2 aja. Agak kesel sii. Ya semoga diperbaiki ya min🥺","wahh min. aplikasinya akhir2 ini error ya. hmmm padahal mau liat track teman bus. tapi gabisa, gara2 ada tulisan katanya kesalahan jaringan. padahal aku buka aplikasi track bus lainnya atau apk lainnya ya aman2 aja. agak kesel sii. ya semoga diperbaiki ya min🥺",wahh  aplikasinya akhir  error  hmmm padahal  liat track teman  tapi gabisa gara  tulisan katanya kesalahan jaringan padahal  buka aplikasi track  lainnya atau  lainnya  aman  agak kesel   semoga diperbaiki  
1,"Katanya setelah download dapat tiket mudik gratis,,,ternyata click bait","katanya setelah download dapat tiket mudik gratis,,,ternyata click bait",katanya setelah download dapat tiket mudik gratisternyata click bait
1,app gk guna...meles bikin habis kuota,app gk guna...meles bikin habis kuota,  gunameles bikin habis kuota
1,Kurang on time jadi sering ketinggalan bis,kurang on time jadi sering ketinggalan bis,kurang  time jadi sering ketinggalan 
1,"Aplikasi as0000 , lont444333 kalo lu kerja di trasn ini aplikasi yg ribetin para pekerja karna lu harus isi satu2 km dan ini itu bikin ga betah kerja anjk","aplikasi as0000 , lont444333 kalo lu kerja di trasn ini aplikasi yg ribetin para pekerja karna lu harus isi satu2 km dan ini itu bikin ga betah kerja anjk",aplikasi  lont kalo  kerja  trasn  aplikasi  ribetin para pekerja karna  harus  satu     bikin  betah kerja anjk
1,"Saya cari mudik gratis tapi ga bisa""terus","saya cari mudik gratis tapi ga bisa""terus",saya cari mudik gratis tapi  bisaterus
1,Seumur-umur merantau belum pernah ikut mudik gratis kali ini mau coba..ko susahnya minta ampun ya buka aplikasi gak jelas banget.. sampai hapus download lagi... Katanya suruh dipantau terus dari 07.30 sudah stanby sampai siang begitu aja nggak ada perubahan,seumur-umur merantau belum pernah ikut mudik gratis kali ini mau coba..ko susahnya minta ampun ya buka aplikasi gak jelas banget.. sampai hapus download lagi... katanya suruh dipantau terus dari 07.30 sudah stanby sampai siang begitu aja nggak ada perubahan,seumurumur merantau belum pernah ikut mudik gratis kali   cobako susahnya minta ampun  buka aplikasi  jelas banget sampai hapus download lagi katanya suruh dipantau terus dari sudah stanby sampai siang begitu  nggak  perubahan
1,"Mohon ma'af sebelum nya,,bapak / ibu atmin,,mau nanya,program mudik gratis,,saya sudah mencoba,dan masuk ke aplikasih,,mitra darat,,saya masuk ke menu,,mudig gratis,,tetapi,,semua tiket habis,,semua jurusan sedangkan ini baru di buka pendaftaran nya,,nah pertanyaan saya,,apa kah itu benar apa tidak,,tolong info nya,,terimakasih sebelum nya..","mohon ma'af sebelum nya,,bapak / ibu atmin,,mau nanya,program mudik gratis,,saya sudah mencoba,dan masuk ke aplikasih,,mitra darat,,saya masuk ke menu,,mudig gratis,,tetapi,,semua tiket habis,,semua jurusan sedangkan ini baru di buka pendaftaran nya,,nah pertanyaan saya,,apa kah itu benar apa tidak,,tolong info nya,,terimakasih sebelum nya..",mohon maaf sebelum nyabapak  atminmau nanyaprogram mudik gratissaya sudah mencobadan masuk  aplikasihmitra daratsaya masuk  menumudig gratistetapisemua tiket habissemua jurusan sedangkan  baru  buka pendaftaran nyanah pertanyaan sayaapa   benar  tidaktolong info nyaterimakasih sebelum 
1,"Aplikasi Mitra Darat jelek banget. Aplikasi sekelas Kementerian perhubungan kok gak jelas, tolong di perbaiki lagi agar tampilan dan fiturnya lebih bagus dan menarik lagi.","aplikasi mitra darat jelek banget. aplikasi sekelas kementerian perhubungan kok gak jelas, tolong di perbaiki lagi agar tampilan dan fiturnya lebih bagus dan menarik lagi.",aplikasi mitra darat jelek banget aplikasi sekelas kementerian perhubungan   jelas tolong  perbaiki lagi agar tampilan  fiturnya lebih bagus  menarik lagi
1,Aplikasinya bagus...tapi program nya baru dibuka program mudik pas masuk kowota mudik tiket habis...yg jelas dong ..masa baru beberapa menit dibuka tiket sudah habis ..ini ada oknum pastinya...mending kaya dulu 2013 daftar langsung Dateng jadi jelas abis /masih ada nya...salam Indonesia sehat,aplikasinya bagus...tapi program nya baru dibuka program mudik pas masuk kowota mudik tiket habis...yg jelas dong ..masa baru beberapa menit dibuka tiket sudah habis ..ini ada oknum pastinya...mending kaya dulu 2013 daftar langsung dateng jadi jelas abis /masih ada nya...salam indonesia sehat,aplikasinya bagustapi program  baru dibuka program mudik  masuk kowota mudik tiket habisyg jelas dong masa baru beberapa menit dibuka tiket sudah habis   oknum pastinyamending kaya dulu daftar langsung dateng jadi jelas abis masih  nyasalam indonesia sehat
1,"Menunggu ga buka2 mudik gratis sekalinya buka langsung habis...hadeuuuhhh mungkinkan itu pesanan semua yg sudah terdaftar. Tgl pastinya untuk lokasi tertentu tidak ada sekalinya buka langsung habis... Kementrian perhubungan darat gitu lho yg jauh dari KKN, nepotisme, dan suap..(katanya)","menunggu ga buka2 mudik gratis sekalinya buka langsung habis...hadeuuuhhh mungkinkan itu pesanan semua yg sudah terdaftar. tgl pastinya untuk lokasi tertentu tidak ada sekalinya buka langsung habis... kementrian perhubungan darat gitu lho yg jauh dari kkn, nepotisme, dan suap..(katanya)",menunggu  buka mudik gratis sekalinya buka langsung habishadeuuuhhh mungkinkan  pesanan semua  sudah terdaftar  pastinya untuk lokasi tertentu tidak  sekalinya buka langsung habis kementrian perhubungan darat gitu   jauh dari  nepotisme  suapkatanya
1,"ini gimana nih, bis nya gak ke tracking, saya nunggu lama banget sampe saya kira libur, untuk location semua sudah nyala, tetap aja gak ke tracking","ini gimana nih, bis nya gak ke tracking, saya nunggu lama banget sampe saya kira libur, untuk location semua sudah nyala, tetap aja gak ke tracking", gimana      tracking saya nunggu lama banget sampe saya kira libur untuk location semua sudah nyala tetap    tracking
1,"Tipu tipu kau, tiap hari juga tiket habis, sistem nya seperti apa? Duit rakyat di kembalikan lagi ke rakyat tapi dengan banyak lagu, yang habis lah, antusiasme banyak lah, seolah-olah ga ada persiapan, lama lama malas aku bayar pajak,, ga guna","tipu tipu kau, tiap hari juga tiket habis, sistem nya seperti apa? duit rakyat di kembalikan lagi ke rakyat tapi dengan banyak lagu, yang habis lah, antusiasme banyak lah, seolah-olah ga ada persiapan, lama lama malas aku bayar pajak,, ga guna",tipu tipu  tiap hari juga tiket habis sistem  seperti  duit rakyat  kembalikan lagi  rakyat tapi dengan banyak lagu yang habis  antusiasme banyak  seolaholah   persiapan lama lama malas  bayar pajak  guna
1,"Mohon maaf ini gimana yaa, fitur mudik gratis tiap saya akses tidak bisa padahal udah stand by di aplikasi, kenapa yang lain bisa dapet tiket sedangkan saya masuk saja tidak bisa. Pas udh bisa masuk masih ngisi gabisa terus pas udh oke ternyata udh keisi tolong dong kerjasamanyaaaa","mohon maaf ini gimana yaa, fitur mudik gratis tiap saya akses tidak bisa padahal udah stand by di aplikasi, kenapa yang lain bisa dapet tiket sedangkan saya masuk saja tidak bisa. pas udh bisa masuk masih ngisi gabisa terus pas udh oke ternyata udh keisi tolong dong kerjasamanyaaaa",mohon maaf  gimana  fitur mudik gratis tiap saya akses tidak bisa padahal udah stand   aplikasi kenapa yang lain bisa dapet tiket sedangkan saya masuk saja tidak bisa   bisa masuk masih ngisi gabisa terus    ternyata  keisi tolong dong kerjasamanyaaaa
1,"Sudah berhasil login. Sudah memilih menu ""Mudik Gratis"" dan sudah memasukkan ""Lokasi Berangkat dan Tujuan"" tapi saat di klik cari malah yg keluar hanya gambar sj. Bgmn solusiny?","sudah berhasil login. sudah memilih menu ""mudik gratis"" dan sudah memasukkan ""lokasi berangkat dan tujuan"" tapi saat di klik cari malah yg keluar hanya gambar sj. bgmn solusiny?",sudah berhasil login sudah memilih menu mudik gratis  sudah memasukkan lokasi berangkat  tujuan tapi saat  klik cari malah  keluar hanya gambar  bgmn solusiny
1,Kocak dah .. gangguan pada saat jam pendaftaran .. mungkin di karenakan gratis Dan sangat lucu sekali ... Sisa 30 kursi .. input data selesai tiba tiba gangguan.. dan kursi penuh,kocak dah .. gangguan pada saat jam pendaftaran .. mungkin di karenakan gratis dan sangat lucu sekali ... sisa 30 kursi .. input data selesai tiba tiba gangguan.. dan kursi penuh,kocak  gangguan pada saat  pendaftaran mungkin  karenakan gratis  sangat lucu sekali sisa kursi input data selesai tiba tiba gangguan  kursi penuh
1,"transportasi ini sangat dibutuhkan masyarakat terutama kami pendatang, yg ingin mampir makassar untuk kuliner dan beristirahat, sayang sangat tidak mudah ut mengaksesnya, belajarlah sama yg di jawa","transportasi ini sangat dibutuhkan masyarakat terutama kami pendatang, yg ingin mampir makassar untuk kuliner dan beristirahat, sayang sangat tidak mudah ut mengaksesnya, belajarlah sama yg di jawa",transportasi  sangat dibutuhkan masyarakat terutama kami pendatang  ingin mampir makassar untuk kuliner  beristirahat sayang sangat tidak mudah  mengaksesnya belajarlah sama   jawa
