score,content
1,"beli tiket LRT tujuan cikoko-ciracas, udah masuk ke pembayaran malah loading lama. pas masuk kembali, saldo udh kepotong, liat ke pembelian tiket, tiketnya gak ada, buka riwayat pembayaran malah time out/ error. beberapa jam kemudian, ada riwayat pembelian ""paymerchant"". trus jadinya tiket LRT yang saya udah pesan, kemana tuh? ditunggu info terbarunya. walau kesalahannya gak seberapa, setidaknya ada tanggung jawab dalam menghadapi keresahan para pengguna aplikasi 🙏🏼"
1,aplikasi nya benaran begini kah??? masa saldo saya udh di potong tpi tiket tidak keluar2 harap kembalikan dana saya jangan main ambil saja..... dr tgl 3 april 2025 buat pelaporan tp sampe sekarang belm ada respon udah di tlpn2 cs nya kata nya chat di fb udh di chat tp tidak ada respon tolong ya kembalikan dana saya yg di potong......
1,masa kode otp nya gk kekirim kirim???
1,"susah banget saat pembatalan tiket harus nunggu 7 hari baru dana di kembalikan,pas bayar tiket mau cepat² tapi pas pembatalan harus nunggu lama."
1,"aplikasi crash g bisa update saldo, udh ke potong kai pay nya tp"
1,sumpah nyesel banget abis di perbarui nyari tket buat jauh2 hari susah gk tersedia trs tolong dong jangan bikin susah
1,"aplikasi jelek, udah isi saldo tapi tidak masuk-masuk di aplikasinya"
1,"apk sampah, mau upgrade member buat pesen kereta aja gabisa bisa"
1,ancur euyyyyyy pesan udah sesuai kursi lah kok malah berubah tempat bobrooookkkk euyyyyy
1,"Pesen Tiketnya Lama, pakai aplikasi sebelah langsung dapet. Pakai ini malah gagal terus, padahal sudah top up"
1,"BURUK BANGETTTTT, GABISA PILIH TEMPAT DUDUK KAYAK DULU, KLO BELIK SEKELUARGA JADI BERSERAK TEMPAT DUDUKNYAA"
1,aneh yah keterangan tersedia kreta ekonomi pas di klik tidak tersedia tiba tiba muncul tiket eksekutif 2x lipat harganya kek permainan aplikasi
1,"saldo saya di kai tiba-tiba hilang, padahal cuma keluar sebentar lalu masuk lagi"
1,"Gilaaa paraah,selain pembelian tiket yg zonx 00.00 aplikasi eror,00.02 eror dipembayaran,00.05 tiket habis..ini percuma ada aplikasi.. Selain itu tiket lokal di berlakukan tanpa no kursi yg terjadi penumpukan penumpang dan desak2an,anak2 terjepit,ibu2 dan yg tua pun harus berdesak2an..udah bener ada no kursi jdi udah punya hak nya sendiri eh malah dihapus yang ANDA HARAPKAN APA ,,bukan nya menjadi lebih baik malah makin ancur,,,transportasi umum paling ANCUR,kai lokal merak - rangkasbitung."
1,tarsus ko ga ada
1,semakin eror.. selalu yg keluar jadwal belum di tentukan
1,tidak bisa login
1,apk gk jelas
1,"apk gak guna tiap buka malah nyuruh uninstall apk lain yg dia anggap berbahaya, la ini apk tiket Kereta api atau apk anti virus sebenernya.."
1,"Bandung rangkas gak ada, meski ada juga kemahalan!!!..."
1,APLIKASI NYA tidak bisa di buka
1,"kenapa login member basic ga bisa bisa yaa, malah kembali login apk nya hadehh"
1,"saldo top up nya lama banget muncul, setelah muncul malah hilang kocak.. cuma gegara aku ganti nomer hp nya, pdhal akun nya masih sama. cuma nomer lohh. ini gimana sih? gak ada info terkait klo ganti nomer bisa bikin saldo hilang. tiba² aja jdi rp0 lagi. bisa balikin gak? aku mau beli tiket ini woyy"
1,"parah banget, mau batalin tiket aja error mulu nih aplikasi, sumpahlah sbnrnya gk ngarep dari aplikasi punya pemerintah berjalan bener"
1,sumpah gue emosi pdhl uda mepet buat berangkat diawal gangguan mulu gbis2 gliran bisa trs udah bayar malah tiketnya g muncul2 gajelas bgt si.
1,pesan tiket suruh lewat online tapi apk nya busuk error terus
1,saat order tiket selalu eror. tolong di perbaiki.
1,mau upgrade member basic.nya susah bgt....gak kayak dulu sekarang mlh ribet
1,"Nyesel update karena setelah update malah fitur Connecting Train nya hilang, padahal fitur tersebut sangat membantu"
1,APLIKASI GAK BERGUNA
1,"aplikasi babi, d apk pembayaran berhasil tp pas mau scan tiket ga ada... membagongkan"
1,"Mahal kali tiket nya, setiap hari raya atau natal pasti di mahalin harga tiket nya😏😒"
1,"menu dalam aplikasi salah satunya isi pulsa, laporan nya sukses, tapi pulsa tidak masuk ke nomer yg di isi, sdh dicek berkali kali, memastikan nomer yg dituju benar, tapi pulsa tidak masuk, dan saldo terpotong"
1,"saya pesan tiket sri tanjung gubeng-purwosari untuk 3 april 2025 di kai access, tertulis 13.21. realnya kereta jalan 14.28. saya cek kereta yg sama di jumat 3 april jam berangkat juma 14.28. aplikasi sudah saya perbarui juga"
1,"aplikasi nya lemooot, pdhl sudah di update baru"
1,ga bisa buat akun baru anjir alasannya gmail anda not ready ☹️☹️
1,aplikasi tolol ga jelas. mau krm OTP aja too many request
1,Hp saya tidak bisa akses app ini
1,"tolong disediakan juga fitur pilih kursi untuk penyandang disabilitas, lansia, serta wanita hamil dan menyusui, karena kalau cuma sekedar stiker yang ditempelkan di jendela kereta tapi penumpang umum masih suka pilih kursi prioritas di dalam kereta ya percuma saja, jangan hanya para wanita saja yang disediakan fitur pilih kursi di aplikasi, agar tidak terkesan diskriminasi"
1,gimana sih susah banget klaim asuransi refund nya! hubungin kai nya susah qoala nya juga susah. percuma nambah asuransi kalo ga bisa di klaim mah. ujung² nya ga balik 100% juga.
1,aplikasi sampah....minta upgrade basic ulang ulang ulang...udah upgrade minta lagi...hadeeeehhhh
1,baru kali ini gua pesen tiket di tempatnya ga bisa sama sekali.
1,"aplikasi gajelas, udah berhasil jadi member basic tapi ga berubah berubah lol"
1,"jadwal commuter Line Cikarang nya ga akurat, ketinggalan kereta jadinya"
1,aplikasi tidak berguna
1,Isi kena admin 2000 lewat aplikasi mau isi kai access kena lagi 1500 admin kebanyakan banget admin nya kacau
1,aplikasi pelayanan sangat dan sangat buruk sekali.bikin orang emosi👎
1,jelek banget tidak bisa dibuka
1,tidak semudah yang lama
1,buruk banget siih. udah tau id sudah terdaftar dengan menngunakan nomer lain tpi kenapa malah tidk bisa login menggunakan nomer baru... terlalu lebay banget sekarang access kai.
1,setelah di update malah gak bisa cari stasiun yg terdekat...gimana ini Min... aplikasi gak malah bagus..malah tambah kacau...
1,"sekelas aplikasi bumn ko kaya sampah ya. baru mau daftar akun sudah digunakan di perangkat lain, konyol"
1,apk ga jelas anjay ribet!! bukti refundnya udah di kirim tapi pas check rekening belum ada pengembalian dana refund hahahah masih harus nunggu 7 hari kalah refund tiket pesawat sama refund tiket kereta
1,"sangat tidak membantu .cuma mementingkan orang yang mempunyai telpon seluler ,tidak membantu orang yang tidak mempunyai tlpon seluler yang tidak mengerti hp .selalu tidak kebagian tiket kereta api kasian orang"" yang tidak mengerti hp dan tidak mengerti membeli tiket dengan cara online"
1,"aplikasinya tidak ada penunjuk awal, seharusnya ada biar memudahkan apa saja yang ada"
1,"jelek banget, akun tiba tiba keluar sendiri sama saldonya ilang, log in g bsa bisa"
1,"padahal aku udh daftar pake No KTP tapi tiba"" keluar dan saat aku masuk dan mau masukin no telepon ada tulisan ""phone already exist"" kek anjir banget pas aku ganti No telepon malah suruh login No yang lama, kuharap ni apk bagusin lagi deh soalnya warga Konoha butuh banget ini apk"
1,"lelet ,gabisa TF ke bank atau qris"
1,"udah dibelain bergadang berhari2 tetep gak dapat tiket tiap buka selalu maintenance giliran bisa dibuka tiket udah habis,udah hapus apk trus instal lagi malah failed data gak bisa login,klo begini mending balik kayak dulu aja lah gak usah online,padahal tahun2 sebelumnya juga gak gini kenapa lebaran tahun ini ribet banget"
1,pembayaran via Qris sudah terpotong saldo tetapi di aplikasi tidak berhasil pembayaran nya payah
1,"app kek t41,nyesel top up buat beli pulsa/kuota gk bisa mau d tarik (QR) gk bisa 🤦"
1,sejak update baru.. ada notifikasi waktu tunggu.. wasting time banget kalau cuma buat ngecek jadwal.. harus nunggu ber menit2.. ga boleh keluar aplikasi.. dan setelah nunggu malah eror blank screen.. mohon kembalikan ke settingan dahulu.. terimakasih
1,abis log out gak bisa masuk lagi di blokir 1h. tiket udah di beli jadi hangus apk sialan
1,"banyak banget yang ngejoki ngab, jadi kalau mau beli pasti udah abis"
1,"lumayan juga ya potongannya kalo refund, harusnya full sih, jgn dipotong."
1,topup lama masuk nya
1,aplikasi sangat membantu penumpang dan membantu KAI untuk merugikan penumpang/konsmen dengan aturan yg dibuat serta oknum yang melimpahkan ke salahan pada penumpang/konsumen untuk merugikan konsumen. seperti saya hari ini 3 tiket saya hangus karena kesalahan pihak KAI dan padahal pihak terkait tersebut dari KAI yang salah karena tidak menerima data saya.
1,"masih banyak yg harus di perbaiki, contohnya penumpang tanpa tempat duduk, seharusnya tidak ada karena jadinya tetap sesak. lalu bagi yg bawa barang over harusnya di berikan gerbong sendiri dgn menambah biaya."
1,"ini saya sudah beli tiket, dan bayar tiket nya lewat apk ini malah gak keluar tiketnya. gimana sih, mau korupsi atau gimana"
1,aplikasi ngga jelas
1,ampas.. lagi butuh²nya mla g bs diandelin
1,Pembayaran gak banyak & beli pulsa gak masuk tapi uangnya d ambil
1,sampah
1,"saya memesan tiket melalui apk ini tapi karna saya ketiduran tertinggal dari kereta api tujuan saya sudah berangkat. saya menghubungi cs nya responnya sama sekali tidak ada kebijakan sedangkan uang sudah masuk melalui pembayaran di Indomare seharusnya KAI memberikan kebijakan , siapa yang mau coba saya kesiangan karna tertidur. kan itu mah sifatnya tidak di sengaja bukan di ada ada. jadi kan uang saya hangus , gmna coba solusi terbaikNya!!"
1,"aplikasi sampah pesan tiket sekarang gak bisa satu tempat duduk dan gerbong yang sama dengan keluarga yang pesan dihari dan jam yang sama sangat2 tidak memuaskan kan kasian anak2 yang kepisah sama orang tuanya apa lagi yang masih usia 7 tahun masak orang tuanya gerbong 1 dan anak nya di gerbong 6 sangat tidak masuk akal pesen di hari dan jam yang sama kembalikan cara pesen tiket seperti dulu ,bisa pesen lewat indomaret kalo begini caranya msyarakat malas mau pesen tiket mending angkutan lain😏"
1,"Kode OTP selalu gagal...!!! Gak bisa di percaya app nya,"
1,ga jelas ni aplikasi masa iya baru buka aplikasi nya langsung abis
1,"bikin emosiiii astagaaaaaaaaaaaaa tolong poo dibenerin lg ah elaaaaaa mbokya kasian sama yg udah tua"", setidaknya booking offline masih bisa gitulo."
1,transaksi LRT tdk terecord
1,aplikasi tolol
1,pelayanan sangat buruk
1,bubarin aja tim IT lu kek sampah ni aplikasi banyak BUG
1,"Topup lemott!!, ganti Santi/pin verifikasi email aja kaga muncul² email nya . parah!!!"
1,"payment pakai qris, saldo udah terpotong tapi tiket ngga masuk. keterangannya pembayaran gagal, padahal di mbanking berhasil. hubungi cs ga membantu sama sekali"
1,"gabisa transfer tiket atas nama orang lain,aplikasinya kebanyakan update,fiturnya sangat banyak membingungkan"
1,"tolong diperbaiki lagi saya udah update member basic puluhan kali kok tetep aja gak bisa, mau rubah jadwal kereta jadi susah"
1,"apk rusakk katanya tiket baru di buka jam 00 , paan gw begadang sampek subuh error mulu"
1,perlu penambahan gerbong buat kereta ekonomi bukit Serelo jurusan Kertapati-Lubuk Linggau PP KA penumpang di Sumsel hanya formalitas saja dgn keberangkatan 1 kali cman sehari
1,Bolak balik update. Menuhin memorii
1,"burukk bgtttt, suka ngehang. ad di antrian2 tp ga ke buka mending pake websitenya."
1,"yakali anak 8 tahun, mau refund tiket kereta, disuruh transfer ke rekeningnya sendiri, dan gak bisa pakai rekening ortunya. makin aneh aja ini aplikasi!"
1,"Buruk bangett. rela war tiket dari jam 00.00 ehh ga muncul dan lama banget ., begadang sampe jam 3 pagi endingnya malah tiba-tiba udah penuh. padahal stand by terus. nungguinnya. 😖 mohon ya kai kedepannya bisa diperbaiki lagi aksesnya biar mudah. meskipun waktu libur lebaran/libur panjang lainnya"
1,"MERASA SANGAT KECEWA DENGAN PELAYANAN &APLIKASINYA, GILIRAN MAU CANCEL TIKET SETENGAH MATI NGURUSNYA DICANCEL JAUH2 SEBELUM BERANGKAT PAKAI APLIKASI ERROR, VIA TELP CUSTOMER SERVIS GAK BISA HARUS DATANG LANGSUNG KE STASIUN MANA JAUH DARI STASIUN TINGGALNYA, UDAH DI STASIUN TETEP GAK BISA, KARNA UDAH MEPET MALAH AKUNNYA DIBILANG HARUS UPGRADE PREMIUN ALIAS BERBAYAR...KESEL BANGET ASLI !!!!"
1,error bgtt tolong di perbaikin yaaa kesel aku hari ini nunggu tiket eh time out dan ga dapet
1,"seharus nya KAI bebenah,ini berharap naik ekonomi new generation menoreh malah downgrade ke ekonomi new image harus nya di aplikasi dikasih keterangan ekonomi apa jenis nya,nggak usah pake kode/sandi cd dll...emang masyarakat biasa paham?"
1,"masih banyak minus nya, gara-gara error lah timeout lah jadwalnya hilang lah dll saya jadi kehabisan tiket ngeselin banget! servernya masih harus dibenahi keseringan error terus sampai sampai kehabisan tiket ini terus gimana ini pihak KAI, mau stuck gini terus apa upgrade? pembayaran juga harus ditingkatkan lebih banyak e wallet dan rekening lainnya kalau perlu Qris, supaya pembayaran menjadi lebih mudah ayo tolong dbaca komen saya"
1,Ini KAI kenapa sih.. pas mau war tiket apknya eror eh giliran tiketnya dah pada habis baru bisa. Ngga kebagian tiket dah jadinya😡
1,"apk eror terus , masak iya jadwal tidak d temukan terus"
1,server sulit konek
1,"selalu time out, selalu jadwal tidak ditemukan"
1,min tolong apk nya diperbaiki lagi. saya mau beli tiket dari jam 2 pagi sampe jam 4 pagi blm bisa pas di cek lagi tiket sudah terjual habis. padahal dulu apk nya udah bagus tp knp sekarang makin lemot min. padahal wifi juga lancar sinyal lancar.
1,SETIAP MAU BAYAR SELALU TIME OUT
1,"gue rating rendah, krn meskipun gue pengguna KAI lama, tp ini apk t*l*l bgt sumpah. sistem nya tuh perbarui deh, gue chek 4 hari berturut"" dan lemot bgt WKWK dan gabisa pesen tiketnya, keren ga tu? mana komplain tuh antri lama bgt berjam jam ujung""nya gabisa, ih tolong deh perbaiki karena lo tuh di percaya masyarakat banyak. emosi🙏"
1,"kelemahan KAI access, setiap libur panjang pasti aplikasi susah, dari dulu kyk gini, g da perbaikan sama sekali"
1,"Aplikasi Bodong, lambatt polll"
1,"udh dibela belain nggk tidur biar dpet pesen tiket malah tiket tidak muncul dan saldo berkurang. ilang deehhhh saldonya wkwk lalu pertanyaan data sudah sesuai malah muter muluu, ending nya time out. udh di refresh berkali kali tetap aja timeout. payahhhh"
1,"Kecewa banget Ama ni aplikasi, always error padahal udh di bela""in begadang malah error dan tiba"" tiket habis gajelas bgt kecewa bangett lahh Ama KAI"
1,"pesen tiket kereta lokal selalu timeout trs gabisa proses, sampe jam 3 pagi gitu trs"
1,"dari jam 00.00 sampai jam 08.40 semua tiket timeouttt gabisa di CO, niat jualan ga si"
1,lemot banget sumpah. war tiket dari jam 12 malem sampe sekarang ngga dapet. pas dipesen tulisannya timeout terus.
1,Perbaikilah server..
1,"sumpah ini beneran tolong aplikasinya segera diperbaiki. sekelas kai acsess kek gini. udah ditunggu gak tidur tapi tetep load ujung2nya time out, trus dicoba trus jadwal gak ada, ujung2nya kehabisan kursi trus dicoba lagi tetep time out. trus mau loo gimana sih. ini paraah banget sumpah"
1,ini maksudnya gimana tiap mau beli tiket tulisannya timeout timeout mulu sampe tiket habis semua
1,"jelek bikin kecewa ,timeout terus sampai tiket habis di bela""in gk tidur"
1,lemot gk jelas 2 hari tiap mlem dini hari di belain tp gk pernah dapat tiket
1,ga bisa login gimana mau naek kreta jalan kaki aj mendingan jakarta ke Anyer jalan kaki
1,eek timeout mulu
1,amat sangat kecewa pada saat saya pesen tiket. loading trs padahal pakai wifi.tetep gak bisa ganti kuota hp full. tetep gk bisa saya nunggu mulai jam 00.00 - 03.00. gk bisa masuk. masuk jam 03.45. ternyata bangku penuh. mohon penjelasan apa yg salah . mending beli tiket lgs di loket Aplikasi gk yg mensensarahkan. 😡😡😡
1,"Aplikasi tidak membuat orang nyaman, malah menjadi ribet"
1,"Ada apa dengan kai access? Tiap kali mau pesen tiket selalu eror jadwal g ditemukan,bahkan tiap kali mau bayar selalu saja eror.tolong dong diperbaiki.udah bela""in tengah malam g tidur nunggu buat beli tiket malah si app nya eror berkali"" dibiarin gitu aja.😒"
1,"aplikasi gatel, pesen tinggal pembayaran muter2 trs, akhirnya gak dapat tiket. cok.."
1,tiket lokal harus pake aplikasi. tapi buat pesanan lama. sampe habis kursi. full sinyal server lemot
1,"Sangat Sangat Sangat buruk, terimakasih sudah menyusahkan rakyat dikala puasa dan lebaran"
1,"sudah dibelain bergadang biar dapat tiket, aplikasi malah ngebug terus...jadwal tidak bisa ditemukan,sekalinya jadwal di temukan. aplikasi kok selalu gak siap menghadapi musim lebaran kyak gini,pdhl sudah dari jauh2 hari pesan h-7 tetap gak bisa beli karna server down.merugikan sekali.jadi gak bisa pulang ketempat kerja kalau caranya kayak gini min"
1,apk tolol mau pesen malah eror Mulu
1,"loading mulu. padahal jaringan lancar, pesen tiket ga bisa. timeout terus alhasil gak dapat tiket tempat duduk."
1,"selalu timeout, padahal sudah ganti jaringan, hapus data, instal ulang. mantapp"
1,susahnya cari tiket gagal terus timeout dan kluar tolong kai perbaiki! kasihan
1,"selalu standby di aplikasi jam 23.30 1 Minggu sebelum tgl berangkat kereta. hari ini juga begitu dari jam 23.30 SDH masuk menu pesan tiket. SDH di tgl pemesanan, pas jam 00.00 masuk ngisi data penumpang nah mulai dari sini mulai bikin kesel Karena ga BS ngisi data penumpang..bolak balik minta isi data penumpang sampai jam 01.44. dr penumpang masih 0 pada semua perjalanan sampai semua kursi habis pada semua perjalanan pagi, siang dan sore. Tolong ya dibenerin aplikasinya...bikin kesel poll..."
1,aplikasinya jelekkkk bgttt sering ngelag sering stuck di 1 halaman jadi gak dapat tiket kereta gara gara aplikasinya yg jelek bgt.
1,"cari tiket lokal susah nya setengah mati. kalau aplikasi belum siap melayani dengan baik, lebih baik aktifkan beli tiket di loket"
1,"percuma diperbaharui tampilannya aja sekedar cek keberangkatan krl aja ribet, sering sekali update aplikasi entah apa yang diperbaharui, malah nambah ribet cari tiket jam 2 dini hari ga muncul tiketnya hadeuh"
1,"selalu..,dan selalu.. saat momen lebaran untuk pembelian tiket lokal sangat sulit,padahal uda stanby jam 00.00.. tapi alhasil selalu error pada sistem KAI,.."
1,Aplikasinya tidak bisa dibuka 🤦🤦🤦setiap mau masuk aplikasi selalu keluar sendiri🤦sudah mengupdete aplikasi tapi tetap gak bisa masuk aplikasi. ketika bisa masuk selalu ada tulisan jadwal tidak tersedia dan pada akhirnya tidak dapat tiket hadehhhh.Tolong iya KAI diperhatikan lagi untuk aplikasinya. Kecewa banget🥺
1,gimana ini kok selalu gagal.kok tambah susah sekarang.
1,"APAAN NJIR KERETA LOKAL KAI GA EFEKTIF DAN EFISIEN. DARI JAM 00 SAMPAI 1.30 PROBLEM TERUS MULAI TIDAK ADA JADWAL, JADWAL TIDAK DITEMUKAN, TIMEOUT DLL. 1 JAM MAU CARI TIKET DAN DAPAT BANGKU AJA SUSAH. WASTING TIME MENDING BERALIH KE MODE TRANSPORTASI LAIN AJA WONG SAMA AJA MALAH JADWAL KAI SEKARANG LEBIH LAMAAAA. KECEWA"
1,"error kalo seriap hari namanya bukan error tapi broken, aplikasi rusakk"
1,"Tolong dong dibenahi dulu jaringannya jangan nambah2 fitur aneh lain, selesaikan dulu problemnya semisal di pke rame2 ttp bs jalan. masak 1 jam dari jam 12 malem ga dapet tiket dahal internet lancar banget. cuma loading aja hbs tu time out. kalo ga di benahi ttp bintang 1 ya maaf aja. mana beli langsung di tempat sdh ga bersedia lagi :)"
1,"mau beli tiket cl dhoho bener udah nunggu jam 11 malem ehh pas jam 00:00 jadwal tidak ditemukan pas coba lagi beberapa saat jadwal ada tapi tiket sudah habis, tolong lah diperbaiki"
1,Maaf hanya bintang 1. Server sering eror. Sering timeout waktu pesan tiket. Apalagi saat liburan. Tolong yang komuter (terutama dhoho dan penataran) lebih di perhatikan lagi. Waktu memasukkan identitas penumpang sering time out dan ulang dari awal. Setelah ulang dari awal keluar jadwal tidak ditemukan. Terus seperti itu sampai setengah jam tapi tiket sudah habis. Tolong keadilannya mengingat banyak pengguna yang menggantungkan kehidupan mereka pada transportasi kereta api.
1,"apaan anjir, awak dah pencet tanggal trs keterangannya tiket not found padahal di hp teman saya ada tapi di hp saya tidak ada, aplikasi personal anjirrr, ah elah kecewa aku cok, apaan ini error apa gimana Jirr kesel gw, udh ada deadline hari itu tapi tiket habis padahal sudah standby duluan tapi pas di pencet keterangan tiket not found ah bodo, perbaiki dulu itu Blitar ke stasiun blimbing malang woi"
1,"knapa si setiap habis update servernya, mesti lelet?"
1,apk trlalu rendah payah.. bayak erornya di pake orng banyak tpi kualitas apk gk memadai. .
1,tingkatkan terus ya pelayanannya ya. sudah bagus lewat onlinenya. kasih bintang 5 kalo servernya ga down terus
1,"pesen tiket ditungguin dari tengah malem gabisa, loading terus, emang kalo gak niat bikin aplikasi gausah bikin lah. minimal di update aplikasi biar customer nyaman."
1,server ga kuat di oeak season. banyak troublenya
1,busuk
1,"aplikasi sampah ga berguna, diapdet terus tp gaada perubahan, makin lama makin ngebug, udh nunggu dr jam 00.00 pas udh bisa tbtb tiket udh abis. sick."
1,sistem bobrok
1,lama lama ..aplikasi KAI ribet nunggu sampai sejam tiket g kluar sekali kluar time out ..pernah pesan saldo dah masuk tapi tiket g muncul . lama lama gedek juga ..online malah gag ngebantu banget. .enakan dulu pas ofline
1,"pengalaman sangat buruk ketika harus membeli tiket kereta bukan untuk 1 & 2x tapi sering susah untuk menunggu loading tiba"" tidak ada jadwal, sangat buruk, ketika segala sesuatu disarankan dan dialihkan online, tapi dengan alakadarnya membuat orang sangat dirugikan ketika sudah berharap dan menunggu, dan di tambah lagi tidak mau merespon dan membenahi untuk kritikan dari konsum pengguna layannya kai"
1,"kepada pihak KAI Access mohon diperbaiki lagi apk nya, ini saat pembayaran suka lemot gajelas, semoga kedepan nya bisa lebih baik lagi"
1,"KAI kenapa sih?setelah di perbarui susah buat pesen tiket,udah siap2 dari pukul 00.00 nyoba sampai jam 2 gak bisa,begitu bisa masuk tiket udh habis..nyoba 2 hari berturut2 gitu terusss..baru kali ini kecewa sama KAI"
1,aplikasi lemot
1,"kalau ga bisa buat aplikasi , mending gak usah buat aplikasi, beli tiket aja dipersulit, timeout terus diulangi tiket habis, KALAU BELUM BISA PERBAIKI MENDING TUTUP AJA APLIKASIMU DAHH !!!!"
1,"tinggal pembayara selalu timeout, ketika di refresh tiket sudah habis"
1,"Sebenernya saat maintaince,update apa yg kalian perbarui.Lemot masih sama,mau pesan tiket gk keluar jadwalnya,time out trus,loading trs,internet lancar padahal.4g+ signal full kenceng.Bisa gk perbaiki app kalian dg benar ? apa dikota besar aja yang lancar,di kampung gk support ?"
1,"SELALU EROR, TOLONG DIPERBAIKI"
1,"aplikasi ga jelas, tinggal milih nomor kursi timeout terus, giliran ulang jadwalnya gaada, ntar sekalinya ada udah pada abis, nunggu berjam jam kaya orang dongo"
1,"ini tolong di perbaiki yaa, kalo sering error gini mending tetep adain tiket offline..sering update tapi malah tambah buruk. Jaringan udah bagus tetep aja error..padahal udh bela belain begadang malah tiba tiba tiket udh habis"
1,servernya diperbaiki lagi agar tdk time out melulu..
1,sering buq pdhal btuh tiket itu bgt. perbaiki lah kai
1,"Gak jelas bener ini KAI, mau pesen tiket jam 00:00 udah begadang tiba2 langsung habis tiket. pas lagi liat2 kursi nge lag terus direfresh malah semua tiket habis. banyak calo keknya inimah"
1,aplikasi kok g bisa di pakai.sekalinya di buka jadwal tdk di temukan
1,"buat tiket lokal, saya mau beli jam 12 malem. pas tiket tidak mau keluar langsung harus menunggu lama dan sekali nya ada tiket tidak ada tempat duduk dan habis, padahal saya sudah pake wifi + paketan masih aja ngelek kek t*1, tiket gamau Keluar."
1,aplikasi sampah..berulang kali pesan tiket sudah masukka data gagal terus tertulis not seat available..bolak balik bolak balik.. we tau tau tiket habis.. emang bener2 sampah
1,apk kai gk worthit bngt aneh berapa kali ngewar tepat waktu trs tp kosong tba²telat 2/5 menit muncul hbs apk gk jls gk bsa bermanfaat dngn baik dan tidak membuat mudah mlh sulit iya
1,mudah eror gak jelas
1,"Upgrade basic saja rasanya jadi orang tolollll banget. Sudah berhasil tapi ternyata tidak. sampai ulang 10x coba selalu berhasil, tapi tidak. beneran mencerminkan BUMN kita nih. iya tapi tidak"
1,"BELI TIKET LOKAL SUSAH TERUS, BERULANG KALI TIMEOUT. APLIKASI GAK JELAS!"
1,"apk aneh, makin susah cari tiket timeout terus maintance gajelas padahal sinyal aman"
1,bobrok banget
1,SUSAH DAPAT TIKET KERETA LOKAL JATIM!
1,"KAI jelek,masa iya gak kebagian tiket,padahal pas mau pulkam tetap kebagian ngewar dri jam 00:00 tetap dapet,lah ini mw plng tgl 8 ngewar dngn jm yg sma gak kebagian dn gak jelas jg pembukaan tiketnya jam brp,tiba2 udah abis aja,STRESS"
1,"developer anda sepertinya tidak kompeten dalam mengembangkan aplikasi, pecat dan ganti yang lebih kompeten saja untuk kenyamanan konsumen"
1,"Ketika mau beli tiket selalu request time out padahal koneksi bagus, bahkan terkadang jadwal tidak bisa ditemukan ketika coba pakai wifi tolong diperbaiki !!!!!!"
1,apk bobrok. bumn tpi bikin apk aja nggak bgus.. jadwal sering tidak muncul . bnyak trjadi ng bug..
1,"tolong lah perbaiki sistem nya, buat pesan tiket aja susah, udah 3hari gagal terus"
1,"semakin kesini semakin buruk, padahal tinggal pembayaran malah timeout, docoba berkali kali tetep gabisa, kirain aku doang ternyata temenku ngeluh hal yang sama, jadi nyusahin mahasiswa yang ngandelin kereta buat pp"
1,"Ini kenapa setiap jam 00:00 saya war tiket kereta jurusan baturaja-bandar lampung selalu error, terkadang rute nya belum muncul dan sudah di refresh terus-menerus tapi gak kunjung muncul, tetapi pada saat muncul seluruh tiket sudah sold out, padahal beberapa detik yang kalau bahkan rutenya belum muncul, mohon diberi tanggapan karena sudah 3 hari saya war tiket tapi hanya dapat emosi saja (saya pengguna kau access dari 2022, dan baru dari update kemarin kejadiannya seperti ini)"
1,"Mau pesan tiket, selalu error. Gk ada perbaikan dri pihak KAI."
1,sering bug dan time out terusss
1,"aplikasi setelah update tambah lemot poll, beli tiket loading nya lama banget"
1,tidak muncul tiba tiba habis
1,"bisa²nya tiket direfresh dari 00.00 ga muncul², eh 00.22 munculnya udah abis semua. aplikasi gbl0k atau bisnis sama calo?"
1,aplikase remek
1,"lemot parah ,setiap lebaran pesan tiket slu lemot ,smpai g dapat ,parah parah ,pdahal sinyal tmpt baik"
1,"BELI SERVER YG LEBIH GEDE. Kalian doang perusahaan kereta api di Indonesia. Jadi merasa angkuh gitu, ya? Karena nggak punya pesaing? MANA BISA GITU. EFFORT DIKIT LAH. KAMI PENUMPANG JUGA BAYAR. NGGAK WORTH IT BAYAR TIKET DGN PELAYANAN SEPERTI INI."
1,"tolong lahh di perbaiki lagi untuk apk nya, sudah coba berkali kali dari jam 00.00 sampai jam 01.00 muncul jadwal tidak di temukan terus terusan, ini gimanaa??"
1,"nggak niat bikin aplikasi, lemot dan ruwet"
1,"aplikasi lemot, punya negara tapi gak bisa di andalkan..sangat kecewa."
1,aplikasi bikin emosi loading Mulu bukannya dipermudah Mala dipersusah bagusan yang lama apk nya gak jelas
1,"aplikasi yang sangat tidak memuaskan dan buruk tiap kali pesan tiket selalu time out, pembayaran rumit, top up saldo tidak langsung masuk . tidak membantu, justru mempersulit perjalanan"
1,apalah sinyal bagus tapi buat pesen tiket ga bisa
1,"aplikasi gajelas, udah ada jadwal ditanggal malah jadwal tidak ditemukan, hapus aja aplikasinya"
1,suka eror
1,apk ga mutu mosok akses ae gaisok login.keterangan time out ngerti2 moro eentek
