score,content,case folding,remove punctuation,stopword,normalized,stemming teks,token count
5,"Semoga lebih banyak lagi rute MRT di Jakarta agar begitu keluar Rumah, Kantor, pasar, pusat perbelanjaan, bengkel, tinggal jalan kaki sebentar langsung naik MRT. Begitu pun sebaliknya ketika datang langsung tiba di tujuan tanpa naik moda transportasi lain yang harus menunggu lama.","semoga lebih banyak lagi rute mrt di jakarta agar begitu keluar rumah, kantor, pasar, pusat perbelanjaan, bengkel, tinggal jalan kaki sebentar langsung naik mrt. begitu pun sebaliknya ketika datang langsung tiba di tujuan tanpa naik moda transportasi lain yang harus menunggu lama.",semoga lebih banyak lagi rute   jakarta agar begitu keluar rumah kantor pasar pusat perbelanjaan bengkel tinggal jalan kaki sebentar langsung naik  begitu  sebaliknya ketika datang langsung tiba  tujuan tanpa naik moda transportasi lain yang harus menunggu lama,"['semoga', 'rute', 'jakarta', 'rumah', 'kantor', 'pasar', 'pusat', 'perbelanjaan', 'bengkel', 'tinggal', 'jalan', 'kaki', 'sebentar', 'langsung', 'langsung', 'tujuan', 'moda', 'transportasi', 'menunggu']","['semoga', 'rute', 'jakarta', 'rumah', 'kantor', 'pasar', 'pusat', 'perbelanjaan', 'bengkel', 'hanya', 'perlu', 'beroperasi', 'kaki', 'sebentar', 'langsung', 'tujuan', 'moda', 'transportasi', 'menunggu']","['moga', 'rute', 'jakarta', 'rumah', 'kantor', 'pasar', 'pusat', 'belanja', 'bengkel', 'hanya', 'perlu', 'operasi', 'kaki', 'sebentar', 'langsung', 'tuju', 'moda', 'transportasi', 'tunggu']",19
5,keren canggih lucu aman tertib bersih nyaman ramah disabilitas cepat sekali tepat waktu indonesia maju wifi 5g 4g fasilitas umum hrs lengkap kereeeeeeeeeeen sekaliiiiiiiiiiiiiiii,keren canggih lucu aman tertib bersih nyaman ramah disabilitas cepat sekali tepat waktu indonesia maju wifi 5g 4g fasilitas umum hrs lengkap kereeeeeeeeeeen sekaliiiiiiiiiiiiiiii,keren canggih lucu aman tertib bersih nyaman ramah disabilitas cepat sekali tepat waktu indonesia maju wifi   fasilitas umum  lengkap kereeeeeeeeeeen sekaliiiiiiiiiiiiiiii,"['keren', 'canggih', 'lucu', 'aman', 'tertib', 'bersih', 'nyaman', 'ramah', 'disabilitas', 'cepat', 'indonesia', 'maju', 'wifi', 'fasilitas', 'lengkap', 'kereeeeeeeeeeen', 'sekaliiiiiiiiiiiiiiii']","['keren', 'canggih', 'lucu', 'aman', 'tertib', 'bersih', 'nyaman', 'ramah', 'disabilitas', 'cepat', 'indonesia', 'maju', 'wifi', 'fasilitas', 'lengkap', 'kereeeeeeeeeeen', 'sekaliiiiiiiiiiiiiiii']","['keren', 'canggih', 'lucu', 'aman', 'tertib', 'bersih', 'nyaman', 'ramah', 'disabilitas', 'cepat', 'indonesia', 'maju', 'wifi', 'fasilitas', 'lengkap', 'kereeeeeeeeeeen', 'sekaliiiiiiiiiiiiiiii']",17
5,"terimakasih MRT Jakarta, pelayanan terbaik yang luar biasa. singkatnya HP saya mati di st.Istora Mandiri, dan selalu gagal untuk top up saldo emoney..jadinya mba Cindy (petugas St.Istora Mandiri) menawarkan untuk di charge HPnya selama 10 menit, sudah gitu jaringan di HPku hilang, eh mbanya nawarin untuk Hotspot (karna kalo Wifi st. harus login dulu, lamaaa). alhamdulillah akhirnya jadi bisa pulang karna pelayanannya luar biasa. Angkat mba Cindy jadi organik min, orang baik, pelayananny maksimal","terimakasih mrt jakarta, pelayanan terbaik yang luar biasa. singkatnya hp saya mati di st.istora mandiri, dan selalu gagal untuk top up saldo emoney..jadinya mba cindy (petugas st.istora mandiri) menawarkan untuk di charge hpnya selama 10 menit, sudah gitu jaringan di hpku hilang, eh mbanya nawarin untuk hotspot (karna kalo wifi st. harus login dulu, lamaaa). alhamdulillah akhirnya jadi bisa pulang karna pelayanannya luar biasa. angkat mba cindy jadi organik min, orang baik, pelayananny maksimal",terimakasih  jakarta pelayanan terbaik yang luar biasa singkatnya  saya mati  stistora mandiri  selalu gagal untuk   saldo emoneyjadinya  cindy petugas stistora mandiri menawarkan untuk  charge hpnya selama menit sudah gitu jaringan  hpku hilang  mbanya nawarin untuk hotspot karna kalo wifi  harus login dulu lamaaa alhamdulillah akhirnya jadi bisa pulang karna pelayanannya luar biasa angkat  cindy jadi organik  orang baik pelayananny maksimal,"['terimakasih', 'jakarta', 'pelayanan', 'terbaik', 'singkatnya', 'mati', 'stistora', 'mandiri', 'gagal', 'saldo', 'emoneyjadinya', 'cindy', 'petugas', 'stistora', 'mandiri', 'menawarkan', 'charge', 'hpnya', 'menit', 'gitu', 'jaringan', 'hpku', 'hilang', 'mbanya', 'nawarin', 'hotspot', 'karna', 'wifi', 'login', 'lamaaa', 'alhamdulillah', 'pulang', 'karna', 'pelayanannya', 'angkat', 'cindy', 'organik', 'orang', 'pelayananny', 'maksimal']","['terima', 'kasih', 'jakarta', 'pelayanan', 'terbaik', 'singkatnya', 'mati', 'stistora', 'mandiri', 'gagal', 'saldo', 'emoneyjadinya', 'cindy', 'petugas', 'stistora', 'mandiri', 'menawarkan', 'charge', 'telepon', 'genggam', 'menit', 'begitu', 'jaringan', 'hpku', 'hilang', 'kakaknya', 'nawarin', 'hotspot', 'karena', 'wifi', 'masuk', 'aplikasi', 'lama', 'alhamdulillah', 'pulang', 'karena', 'pelayanannya', 'angkat', 'cindy', 'organik', 'orang', 'pelayanannya', 'maksimal']","['terima', 'kasih', 'jakarta', 'layan', 'baik', 'singkat', 'mati', 'stistora', 'mandiri', 'gagal', 'saldo', 'emoneyjadinya', 'cindy', 'tugas', 'stistora', 'mandiri', 'tawar', 'charge', 'telepon', 'genggam', 'menit', 'begitu', 'jaring', 'hpku', 'hilang', 'kakak', 'nawarin', 'hotspot', 'karena', 'wifi', 'masuk', 'aplikasi', 'lama', 'alhamdulillah', 'pulang', 'karena', 'layan', 'angkat', 'cindy', 'organik', 'orang', 'layan', 'maksimal']",43
5,"bersih, nyaman, keamanan bagus, semoga aja MRT bisa nambah rute ke banyak kota, seperti ke bogor.","bersih, nyaman, keamanan bagus, semoga aja mrt bisa nambah rute ke banyak kota, seperti ke bogor.",bersih nyaman keamanan bagus semoga   bisa nambah rute  banyak kota seperti  bogor,"['bersih', 'nyaman', 'keamanan', 'bagus', 'semoga', 'nambah', 'rute', 'kota', 'bogor']","['bersih', 'nyaman', 'keamanan', 'bagus', 'semoga', 'nambah', 'rute', 'kota', 'bogor']","['bersih', 'nyaman', 'aman', 'bagus', 'moga', 'nambah', 'rute', 'kota', 'bogor']",9
5,Bagus dan nyaman ❤️,bagus dan nyaman ❤️,bagus  nyaman,"['bagus', 'nyaman']","['bagus', 'nyaman']","['bagus', 'nyaman']",2
5,"Aplikasi sangat bagus, memudahkan saya melakukan perjalanan ke Jakarta.. 😃😄","aplikasi sangat bagus, memudahkan saya melakukan perjalanan ke jakarta.. 😃😄",aplikasi sangat bagus memudahkan saya melakukan perjalanan  jakarta,"['aplikasi', 'bagus', 'memudahkan', 'perjalanan', 'jakarta']","['aplikasi', 'bagus', 'memudahkan', 'perjalanan', 'jakarta']","['aplikasi', 'bagus', 'mudah', 'jalan', 'jakarta']",5
5,"menyenangkan, nyaman, bersih, penjaga jya ramah dan sangat membantu","menyenangkan, nyaman, bersih, penjaga jya ramah dan sangat membantu",menyenangkan nyaman bersih penjaga  ramah  sangat membantu,"['menyenangkan', 'nyaman', 'bersih', 'penjaga', 'ramah', 'membantu']","['menyenangkan', 'nyaman', 'bersih', 'penjaga', 'ramah', 'membantu']","['senang', 'nyaman', 'bersih', 'jaga', 'ramah', 'bantu']",6
5,"Bagus ,enak adem nyaman dan sangat mudah untuk cara pemesan tiket ny . naik pas ulang tahun jakarta 22 juni 2024 .","bagus ,enak adem nyaman dan sangat mudah untuk cara pemesan tiket ny . naik pas ulang tahun jakarta 22 juni 2024 .",bagus enak adem nyaman  sangat mudah untuk cara pemesan tiket  naik  ulang tahun jakarta juni,"['bagus', 'enak', 'adem', 'nyaman', 'mudah', 'pemesan', 'tiket', 'ulang', 'jakarta', 'juni']","['bagus', 'nyaman', 'sejuk', 'nyaman', 'mudah', 'pemesan', 'tiket', 'ulang', 'jakarta', 'juni']","['bagus', 'nyaman', 'sejuk', 'nyaman', 'mudah', 'mes', 'tiket', 'ulang', 'jakarta', 'juni']",10
5,"baguss banget, aplikasinya berisi informasi yang jelas dan dapat dimengerti","baguss banget, aplikasinya berisi informasi yang jelas dan dapat dimengerti",baguss banget aplikasinya berisi informasi yang jelas  dapat dimengerti,"['baguss', 'banget', 'aplikasinya', 'berisi', 'informasi', 'dimengerti']","['bagus', 'sekali', 'aplikasi', 'nya', 'berisi', 'informasi', 'dimengerti']","['bagus', 'sekali', 'aplikasi', 'nya', 'isi', 'informasi', 'erti']",7
5,"Kereta oke aplikasi interfacenya ok, pertahankan.","kereta oke aplikasi interfacenya ok, pertahankan.",kereta  aplikasi interfacenya  pertahankan,"['kereta', 'aplikasi', 'interfacenya', 'pertahankan']","['kereta', 'aplikasi', 'antarmukanya', 'pertahankan']","['kereta', 'aplikasi', 'antarmuka', 'tahan']",4
5,"tidak perlu kartu pembayaran elektronik lagi, simple dan mudah digunakan","tidak perlu kartu pembayaran elektronik lagi, simple dan mudah digunakan",tidak perlu kartu pembayaran elektronik lagi simple  mudah digunakan,"['kartu', 'pembayaran', 'elektronik', 'simple', 'mudah']","['kartu', 'pembayaran', 'elektronik', 'sederhana', 'mudah']","['kartu', 'bayar', 'elektronik', 'sederhana', 'mudah']",5
5,bagus aplikasinya tingkatkan terus pelayanan kereta mrtnya,bagus aplikasinya tingkatkan terus pelayanan kereta mrtnya,bagus aplikasinya tingkatkan terus pelayanan kereta mrtnya,"['bagus', 'aplikasinya', 'tingkatkan', 'pelayanan', 'kereta', 'mrtnya']","['bagus', 'aplikasi', 'nya', 'tingkatkan', 'pelayanan', 'kereta', 'mrtnya']","['bagus', 'aplikasi', 'nya', 'tingkat', 'layan', 'kereta', 'mrtnya']",7
5,blom coba smoga aja aplikasinya bisa mempermudah perjalanan 😊👍,blom coba smoga aja aplikasinya bisa mempermudah perjalanan 😊👍,blom coba smoga  aplikasinya bisa mempermudah perjalanan,"['blom', 'coba', 'smoga', 'aplikasinya', 'mempermudah', 'perjalanan']","['belum', 'coba', 'semoga', 'aplikasi', 'nya', 'mempermudah', 'perjalanan']","['belum', 'coba', 'moga', 'aplikasi', 'nya', 'mudah', 'jalan']",7
5,"Seneng bgt naik MRT selain bersih, ontime jugaaa terintegrasi dengan moda TJ, KRL dan JakLingko 👏👏👏","seneng bgt naik mrt selain bersih, ontime jugaaa terintegrasi dengan moda tj, krl dan jaklingko 👏👏👏",seneng  naik  selain bersih ontime jugaaa terintegrasi dengan moda    jaklingko,"['seneng', 'bersih', 'ontime', 'jugaaa', 'terintegrasi', 'moda', 'jaklingko']","['seneng', 'bersih', 'ontime', 'jugaaa', 'terintegrasi', 'moda', 'jaklingko']","['neng', 'bersih', 'ontime', 'jugaaa', 'integrasi', 'moda', 'jaklingko']",7
5,"trkadang lemot, trkadang bgs. udh 4x uninstall bru yg ke 5 donlot agar bs masuk akun","trkadang lemot, trkadang bgs. udh 4x uninstall bru yg ke 5 donlot agar bs masuk akun",trkadang lemot trkadang    uninstall    donlot agar  masuk akun,"['trkadang', 'lemot', 'trkadang', 'uninstall', 'donlot', 'masuk', 'akun']","['trkadang', 'lambat', 'trkadang', 'copot', 'pemasangan', 'menyimpan', 'file', 'masuk', 'akun']","['trkadang', 'lambat', 'trkadang', 'copot', 'pasang', 'simpan', 'file', 'masuk', 'akun']",9
5,Transportasi terbaru di DKI jakarta. Rute nya hanya dari Lebak bulus Tujuan Bundaran HI / arah sebaliknya Bundaran HI tujuan Lebak Bulus @indorihan 2019,transportasi terbaru di dki jakarta. rute nya hanya dari lebak bulus tujuan bundaran hi / arah sebaliknya bundaran hi tujuan lebak bulus @indorihan 2019,transportasi terbaru   jakarta rute  hanya dari lebak bulus tujuan bundaran  arah sebaliknya bundaran  tujuan lebak bulus,"['transportasi', 'terbaru', 'jakarta', 'rute', 'lebak', 'bulus', 'tujuan', 'bundaran', 'arah', 'bundaran', 'tujuan', 'lebak', 'bulus']","['transportasi', 'terbaru', 'jakarta', 'rute', 'lebak', 'bulus', 'tujuan', 'bundaran', 'arah', 'bundaran', 'tujuan', 'lebak', 'bulus']","['transportasi', 'baru', 'jakarta', 'rute', 'lebak', 'bulus', 'tuju', 'bundar', 'arah', 'bundar', 'tuju', 'lebak', 'bulus']",13
5,Mudah2an untuk daerah bekasi cepat rampung. Karena macet terus di tol 😂😂😂😂,mudah2an untuk daerah bekasi cepat rampung. karena macet terus di tol 😂😂😂😂,mudahan untuk daerah bekasi cepat rampung karena macet terus  ,"['mudahan', 'daerah', 'bekasi', 'cepat', 'rampung', 'macet']","['mudahan', 'daerah', 'bekasi', 'cepat', 'rampung', 'macet']","['mudah', 'daerah', 'bekas', 'cepat', 'rampung', 'macet']",6
5,"aplikasi mudah & simple, trims pak Anies 66","aplikasi mudah & simple, trims pak anies 66",aplikasi mudah simple trims  anies,"['aplikasi', 'mudah', 'simple', 'trims', 'anies']","['aplikasi', 'mudah', 'sederhana', 'terima', 'kasih', 'anies']","['aplikasi', 'mudah', 'sederhana', 'terima', 'kasih', 'anies']",6
5,"mudah""an berguna aplikasi mrt nya buat naik mrt. terimakasih sukses selalu PT. MRT.","mudah""an berguna aplikasi mrt nya buat naik mrt. terimakasih sukses selalu pt. mrt.",mudahan berguna aplikasi   buat naik  terimakasih sukses selalu  ,"['mudahan', 'berguna', 'aplikasi', 'terimakasih', 'sukses']","['mudahan', 'berguna', 'aplikasi', 'terima', 'kasih', 'sukses']","['mudah', 'guna', 'aplikasi', 'terima', 'kasih', 'sukses']",6
5,"Bagus dan mudah beli tiket, bisa nonton film gratis juga di perjalanan","bagus dan mudah beli tiket, bisa nonton film gratis juga di perjalanan",bagus  mudah beli tiket bisa nonton film gratis juga  perjalanan,"['bagus', 'mudah', 'beli', 'tiket', 'nonton', 'film', 'gratis', 'perjalanan']","['bagus', 'mudah', 'beli', 'tiket', 'nonton', 'film', 'gratis', 'perjalanan']","['bagus', 'mudah', 'beli', 'tiket', 'nonton', 'film', 'gratis', 'jalan']",8
5,"Aplikasi saat ini tidak ada masalah, apabila ada masalah rating akan berubah","aplikasi saat ini tidak ada masalah, apabila ada masalah rating akan berubah",aplikasi saat  tidak  masalah apabila  masalah rating akan berubah,"['aplikasi', 'rating', 'berubah']","['aplikasi', 'penilaian', 'berubah']","['aplikasi', 'nilai', 'ubah']",3
5,"Dear MRT-J App Team,Tolong tambahkan fitur history pada fitur cek saldo MRT multi trip.Terima kasih.Semangat terus Team!","dear mrt-j app team,tolong tambahkan fitur history pada fitur cek saldo mrt multi trip.terima kasih.semangat terus team!",dear mrtj  teamtolong tambahkan fitur history pada fitur  saldo  multi tripterima kasihsemangat terus team,"['dear', 'mrtj', 'teamtolong', 'tambahkan', 'fitur', 'history', 'fitur', 'saldo', 'multi', 'tripterima', 'kasihsemangat', 'team']","['dear', 'mrtj', 'teamtolong', 'tambahkan', 'fitur', 'riwayat', 'fitur', 'saldo', 'multi', 'tripterima', 'kasihsemangat', 'tim']","['dear', 'mrtj', 'teamtolong', 'tambah', 'fitur', 'riwayat', 'fitur', 'saldo', 'multi', 'tripterima', 'kasihsemangat', 'tim']",12
5,aplikasi membantu sekali memudahkan pembayaran atau transaksi,aplikasi membantu sekali memudahkan pembayaran atau transaksi,aplikasi membantu sekali memudahkan pembayaran atau transaksi,"['aplikasi', 'membantu', 'memudahkan', 'pembayaran', 'transaksi']","['aplikasi', 'membantu', 'memudahkan', 'pembayaran', 'transaksi']","['aplikasi', 'bantu', 'mudah', 'bayar', 'transaksi']",5
5,mantap.. pasti lolos tiket scan masuk bisa.,mantap.. pasti lolos tiket scan masuk bisa.,mantap pasti lolos tiket scan masuk bisa,"['mantap', 'lolos', 'tiket', 'scan', 'masuk']","['bagus', 'lolos', 'tiket', 'memindai', 'masuk']","['bagus', 'lolos', 'tiket', 'pindai', 'masuk']",5
5,Transportasi umum modern cepat mudah dan murah,transportasi umum modern cepat mudah dan murah,transportasi umum modern cepat mudah  murah,"['transportasi', 'modern', 'cepat', 'mudah', 'murah']","['transportasi', 'modern', 'cepat', 'mudah', 'terjangkau']","['transportasi', 'modern', 'cepat', 'mudah', 'jangkau']",5
5,"Menunjang transportasi yg handal, solusi mencegah bertambahnya kemacetan.","menunjang transportasi yg handal, solusi mencegah bertambahnya kemacetan.",menunjang transportasi  handal solusi mencegah bertambahnya kemacetan,"['menunjang', 'transportasi', 'handal', 'solusi', 'mencegah', 'bertambahnya', 'kemacetan']","['menunjang', 'transportasi', 'handal', 'solusi', 'mencegah', 'bertambahnya', 'kemacetan']","['tunjang', 'transportasi', 'handal', 'solusi', 'cegah', 'tambah', 'macet']",7
5,Aplikasi MRT sangat memudahkan untuk membeli ticket perjalanan Dan informasi status perjalanan juga tersedia,aplikasi mrt sangat memudahkan untuk membeli ticket perjalanan dan informasi status perjalanan juga tersedia,aplikasi  sangat memudahkan untuk membeli ticket perjalanan  informasi status perjalanan juga tersedia,"['aplikasi', 'memudahkan', 'membeli', 'ticket', 'perjalanan', 'informasi', 'status', 'perjalanan', 'tersedia']","['aplikasi', 'memudahkan', 'membeli', 'tiket', 'perjalanan', 'informasi', 'status', 'perjalanan', 'tersedia']","['aplikasi', 'mudah', 'beli', 'tiket', 'jalan', 'informasi', 'status', 'jalan', 'sedia']",9
5,"Hmmm baru download, udah keburu beli tiket yg Multitrip nya😅🤣","hmmm baru download, udah keburu beli tiket yg multitrip nya😅🤣",hmmm baru download udah keburu beli tiket  multitrip ,"['hmmm', 'download', 'udah', 'keburu', 'beli', 'tiket', 'multitrip']","['hmmm', 'unduh', 'sudah', 'telanjur', 'beli', 'tiket', 'multitrip']","['hmmm', 'unduh', 'sudah', 'telanjur', 'beli', 'tiket', 'multitrip']",7
5,"bagus banget aplikasinya, mempermudah pemesanan untuk naik MRT dan KRL di Jakarta","bagus banget aplikasinya, mempermudah pemesanan untuk naik mrt dan krl di jakarta",bagus banget aplikasinya mempermudah pemesanan untuk naik     jakarta,"['bagus', 'banget', 'aplikasinya', 'mempermudah', 'pemesanan', 'jakarta']","['bagus', 'sekali', 'aplikasi', 'nya', 'mempermudah', 'pemesanan', 'jakarta']","['bagus', 'sekali', 'aplikasi', 'nya', 'mudah', 'mesan', 'jakarta']",7
5,Untuk riwayat tiket up date terbaru mohon tanggal dan jam keberangkatan dan kedatangan jangan dihilangkan dong,untuk riwayat tiket up date terbaru mohon tanggal dan jam keberangkatan dan kedatangan jangan dihilangkan dong,untuk riwayat tiket  date terbaru mohon tanggal   keberangkatan  kedatangan jangan dihilangkan dong,"['riwayat', 'tiket', 'date', 'terbaru', 'mohon', 'tanggal', 'keberangkatan', 'kedatangan', 'dihilangkan']","['riwayat', 'tiket', 'date', 'terbaru', 'mohon', 'tanggal', 'keberangkatan', 'kedatangan', 'dihilangkan']","['riwayat', 'tiket', 'date', 'baru', 'mohon', 'tanggal', 'berangkat', 'datang', 'hilang']",9
5,semoga aplikasi ini bisa mempermudah gerak kegiatan warga Jakart,semoga aplikasi ini bisa mempermudah gerak kegiatan warga jakart,semoga aplikasi  bisa mempermudah gerak kegiatan warga jakart,"['semoga', 'aplikasi', 'mempermudah', 'gerak', 'kegiatan', 'warga', 'jakart']","['semoga', 'aplikasi', 'mempermudah', 'gerak', 'kegiatan', 'warga', 'jakart']","['moga', 'aplikasi', 'mudah', 'gerak', 'giat', 'warga', 'jakart']",7
5,sangat membantu dlm perjalanan yg nyaman dan bersih,sangat membantu dlm perjalanan yg nyaman dan bersih,sangat membantu  perjalanan  nyaman  bersih,"['membantu', 'perjalanan', 'nyaman', 'bersih']","['membantu', 'perjalanan', 'nyaman', 'bersih']","['bantu', 'jalan', 'nyaman', 'bersih']",4
5,"bener2 menghemat waktu tenaga, sebelum ada mrt harus berjibaku kejar2 busway dan kereta. makasi MRT 👏🏻👏🏻","bener2 menghemat waktu tenaga, sebelum ada mrt harus berjibaku kejar2 busway dan kereta. makasi mrt 👏🏻👏🏻",bener menghemat waktu tenaga sebelum   harus berjibaku kejar busway  kereta makasi ,"['bener', 'menghemat', 'tenaga', 'berjibaku', 'kejar', 'busway', 'kereta', 'makasi']","['benar', 'menghemat', 'tenaga', 'berjibaku', 'kejar', 'busway', 'kereta', 'terima', 'kasih']","['benar', 'hemat', 'tenaga', 'jibaku', 'kejar', 'busway', 'kereta', 'terima', 'kasih']",9
5,sangat nyaman pelayanan nya memuasan,sangat nyaman pelayanan nya memuasan,sangat nyaman pelayanan  memuasan,"['nyaman', 'pelayanan', 'memuasan']","['nyaman', 'pelayanan', 'memuasan']","['nyaman', 'layan', 'muas']",3
5,"Aplikasi memudahkan banget buat jalan2, gak nyesel donloadnya 😆","aplikasi memudahkan banget buat jalan2, gak nyesel donloadnya 😆",aplikasi memudahkan banget buat jalan  nyesel donloadnya,"['aplikasi', 'memudahkan', 'banget', 'jalan', 'nyesel', 'donloadnya']","['aplikasi', 'memudahkan', 'sekali', 'beroperasi', 'menyesal', 'donloadnya']","['aplikasi', 'mudah', 'sekali', 'operasi', 'sesal', 'donloadnya']",6
5,mantap dan sangat terbantu dalam otw ( tujuan ),mantap dan sangat terbantu dalam otw ( tujuan ),mantap  sangat terbantu dalam  tujuan,"['mantap', 'terbantu', 'tujuan']","['bagus', 'terbantu', 'tujuan']","['bagus', 'bantu', 'tuju']",3
5,transportasi publik yang nyaman dan cepat,transportasi publik yang nyaman dan cepat,transportasi publik yang nyaman  cepat,"['transportasi', 'publik', 'nyaman', 'cepat']","['transportasi', 'publik', 'nyaman', 'cepat']","['transportasi', 'publik', 'nyaman', 'cepat']",4
5,bagus dan mudah pembayaran nya,bagus dan mudah pembayaran nya,bagus  mudah pembayaran ,"['bagus', 'mudah', 'pembayaran']","['bagus', 'mudah', 'pembayaran']","['bagus', 'mudah', 'bayar']",3
5,"pertahankan, kebersihan dan tingkatkan fasilitas di setiap station pemberhentian. Aamiin...","pertahankan, kebersihan dan tingkatkan fasilitas di setiap station pemberhentian. aamiin...",pertahankan kebersihan  tingkatkan fasilitas  setiap station pemberhentian aamiin,"['pertahankan', 'kebersihan', 'tingkatkan', 'fasilitas', 'station', 'pemberhentian', 'aamiin']","['pertahankan', 'kebersihan', 'tingkatkan', 'fasilitas', 'stasiun', 'pemberhentian', 'amin']","['tahan', 'bersih', 'tingkat', 'fasilitas', 'stasiun', 'henti', 'amin']",7
5,easy dan praktis,easy dan praktis,easy  praktis,"['easy', 'praktis']","['mudah', 'praktis']","['mudah', 'praktis']",2
5,keren banget sangat membantu...banyak hadiah give awaynya lagi,keren banget sangat membantu...banyak hadiah give awaynya lagi,keren banget sangat membantubanyak hadiah give awaynya lagi,"['keren', 'banget', 'membantubanyak', 'hadiah', 'give', 'awaynya']","['keren', 'sekali', 'membantubanyak', 'hadiah', 'give', 'awaynya']","['keren', 'sekali', 'membantubanyak', 'hadiah', 'give', 'awaynya']",6
5,"baru download, belum coba fitur2 nya","baru download, belum coba fitur2 nya",baru download belum coba fitur ,"['download', 'coba', 'fitur']","['unduh', 'coba', 'fitur']","['unduh', 'coba', 'fitur']",3
5,"excellent , semoga tetap dipertahankan pelayanannya","excellent , semoga tetap dipertahankan pelayanannya",excellent semoga tetap dipertahankan pelayanannya,"['excellent', 'semoga', 'dipertahankan', 'pelayanannya']","['luar', 'biasa', 'semoga', 'dipertahankan', 'pelayanannya']","['luar', 'biasa', 'moga', 'tahan', 'layan']",5
5,"keren,ga nyangka kalo di Indonesia bisa keren","keren,ga nyangka kalo di indonesia bisa keren",kerenga nyangka kalo  indonesia bisa keren,"['kerenga', 'nyangka', 'indonesia', 'keren']","['kerenga', 'nyangka', 'indonesia', 'keren']","['kerenga', 'nyangka', 'indonesia', 'keren']",4
